0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
1.25,0.63,-0.25,0.63,0,1,0.88,0.88,0.5,0.5,-9.88,-17.5,-9,26.5,4.38,-2.5,-2.5,-0.37,-2.13,-3.13,-0.63,-1.5,-2,-0.25,-0.88,1,0.12,1.5,-1.12,-0.25,-9.13,-0.88,0,1.37,2,1.5,0.673879807
1,0.37,0.37,0.5,-0.12,0.75,0.75,1,0.5,0.63,-4.25,-15.25,-4.5,20.5,-1,-2.5,-2.5,-0.5,-2,-2.88,-0.75,-1.63,-2.13,-0.37,-1.12,1,0.12,1.5,-1.25,-0.12,1.75,-0.75,0,1.25,2.13,1.5,0.681611031
0.75,0,0.25,0.63,0.12,0.75,0.25,0.88,0.5,0.5,-0.37,-10.5,8.63,7.38,-5.13,-2.5,-2.5,-0.37,-2.13,-3.25,-0.75,-1.63,-1.88,-0.25,-1.25,1,0.12,1.37,-0.75,-0.25,1.88,-0.63,0,1.25,2.38,1.37,0.697732115
0.5,0.63,0.63,0.5,0.5,0.63,0.12,1.5,0.5,0.5,-18.12,-4.13,32.75,4,-10.13,-2.63,-2.38,-0.5,-2.25,-3.13,-0.88,-1.5,-1.88,-0.37,-1.25,0.88,0.25,1.75,-1,-0.12,1.25,-0.37,-0.12,1.25,2.63,1.12,0.720706887
0.37,1,0.37,0.5,0.63,0.37,-0.12,1.25,0.5,0.5,-20,-4.75,20.5,-0.25,-9.75,-2.63,-2.38,-0.5,-2.13,-2.88,-0.88,-1.63,-2,-0.37,-1.37,1,0.25,0.5,-0.88,-0.12,0.75,-0.37,-0.12,1.25,2.38,1,0.748312774
0.37,1,0.37,1,0.5,-0.12,0,1.63,0.5,0.63,-9.88,17.37,5.75,0.75,-10.5,-2.5,-2.38,-0.63,-2.13,-2.88,-0.88,-1.37,-2,-0.37,-1.37,1,0.12,0.5,-0.88,-0.75,0.12,-0.37,-0.12,1.75,2.25,0.63,0.778254928
1.12,1.12,0.12,1.12,0.25,-0.25,0.5,1.5,0.5,0.75,-9.5,30.75,3.38,-10,0,-2.5,-2.38,-0.63,-2.13,-3,-1,-1.37,-2,-0.63,-1.25,1.12,0.12,0.63,-1.12,-0.25,-0.12,-0.5,-0.25,1.63,2.25,0.5,0.809054929
0.88,0.63,0.37,1.25,0,-0.5,0.63,1.37,0.5,0.75,6.5,5.13,-0.5,-9.38,0,-2.5,-2.38,-0.63,-2.13,-2.88,-0.88,-1.5,-2,-0.5,-1.12,1,0.25,2.13,-1.12,-0.63,0.25,-0.63,0,1.75,2,0.37,0.840567256
0.88,0.75,0,1.12,-0.25,-0.12,0.5,1.5,0.75,0.63,11.88,5.75,-15.13,-11,4.13,-2.5,-2.38,-0.63,-2.13,-3,-0.5,-1.37,-2.13,-0.5,-1.12,0.75,-0.25,2.5,-1.25,-0.25,0,-0.63,0.37,1.5,1.88,0.75,0.874014512
1,0.88,0.88,0.88,-0.63,0.12,0.5,1.25,1.12,0.37,26,4.25,-15.88,-0.12,-21.87,-2.5,-2.25,-0.5,-2.13,-3.13,-0.75,-1.5,-2.25,-0.37,-1.12,0.88,0,2.75,-1.5,-0.25,0.25,-0.63,0.5,1.5,1.5,1,0.91105834
0.88,0.63,0.75,0.37,-0.63,0.25,0.5,1.37,0.88,0.37,2,-5.25,-14.63,4.5,-11,-2.63,-2.63,-0.37,-2,-3,-0.63,-1.5,-2.25,-0.37,-1.12,0.75,-0.12,2.75,-1.37,-0.12,-0.25,-0.25,0.5,1.12,2.13,1,0.952275013
0.88,1.12,0.75,0.25,-0.12,0.25,0.63,1.63,0.75,0.37,5.13,-11,-15.38,-19.25,-13.75,-2.63,-2.5,-0.5,-2.25,-2.88,-0.75,-1.75,-2.13,-0.37,-1.37,0.88,0.37,2,-1.25,-0.5,0.12,0.12,0.25,0.88,2.13,1,0.995923671
0.75,1.88,0.75,0,0,0.12,0.37,1.88,0.5,0.37,-6.13,-10.13,-15.25,-17.12,-4.88,-2.63,-2.5,-0.5,-2.13,-2.63,-0.75,-1.5,-2,-0.37,-1.25,0.63,0.63,2.75,-1.25,0,-0.37,-0.12,0.12,0.88,2.38,0.88,1.038458102
0.63,1.63,0.75,0.25,0.12,0.12,0.88,1.88,0.5,0.37,-10.25,-10.13,-6.5,-12.5,7.63,-2.63,-2.5,-0.5,-2,-2.75,-0.88,-1.75,-2.13,-0.37,-1.12,0.75,0.5,0.88,-1.12,0,-6.75,-0.37,-0.37,1.25,2.38,0.88,1.076498225
1.25,1.63,0.12,0.63,0.12,0.12,1.12,1.75,0.25,0.37,-0.37,-4.75,-42.13,-10,27.25,-2.63,-2.38,-0.63,-1.88,-3,-1.12,-1.5,-2.13,-0.5,-1.12,0.88,0.25,0.75,-1.12,-0.25,-4.63,-0.25,-0.63,1.5,2.25,0.88,1.108232846
1.37,1.12,-0.12,0.63,-0.12,0.12,1.12,1.25,0,0.37,-9.88,0.63,-21.37,-5,6.25,-2.5,-2.5,-0.63,-1.88,-2.88,-0.63,-1.5,-2.13,-0.5,-1.12,1.12,0.25,0.75,-1.25,0,-4.25,-0.75,-0.5,1.37,2.13,0.75,1.133545524
1.25,1,-0.25,0.75,0,0.5,0.88,1.12,0.63,0.5,-9.25,4,-5.88,18.37,9.88,-2.5,-2.38,-0.5,-2,-2.88,-0.88,-1.5,-2.13,-0.37,-0.88,1,0.25,1.5,-1.12,0.12,-5.5,-0.63,-0.12,1.37,2.13,1.63,1.15351608
1.12,0.5,0,0.63,0,1,0.63,0.88,0.5,0.5,-9.88,-16.12,-7.75,31.25,3.63,-2.5,-2.5,-0.5,-2.13,-2.88,-0.88,-1.5,-2.13,-0.25,-0.88,1.12,0,1.75,-1.5,0.25,1.88,-0.88,-0.12,1.25,2.13,1.5,1.169840517
1.25,0.5,0.25,0.63,-0.12,0.75,0.63,0.88,0.5,0.5,-4,-14.5,0.75,8.75,-5.25,-2.5,-2.5,-0.5,-2.13,-3.25,-0.88,-1.63,-2.13,-0.25,-1.12,1.12,-0.12,1.75,-1.12,0.25,6.5,-0.75,0.12,1.12,2.25,1.5,1.184341802
0.63,0.37,0.37,0.5,0.63,0.63,0.25,1.12,0.75,0.37,-12.25,-9.38,27.37,10.25,-9.88,-2.63,-2.38,-0.37,-2.5,-3,-0.88,-1.5,-2,-0.37,-1.12,1,0.12,1.63,-0.63,0.25,10.5,-0.5,-0.12,1.25,2.63,1.25,1.198615979
0.5,1,0.37,0.63,0.63,0.5,0.12,1.5,0.63,0.5,-24.75,-4.25,36,3.5,-9.63,-2.5,-2.38,-0.5,-2.25,-3,-0.75,-1.5,-2,-0.25,-1.37,1,0.25,2,-0.63,-0.12,1.88,-0.25,0.12,1.12,2.63,1,1.213813829
0.12,0.75,0.37,0.5,0.5,0,0,1.5,0.5,0.63,-9.75,-4.38,11.75,-6.13,-0.12,-2.5,-2.38,-0.63,-2.25,-2.88,-0.88,-1.5,-1.88,-0.25,-1.37,0.88,0.25,-0.63,-0.75,0,0.75,-0.37,-0.25,1.37,2.63,0.75,1.230475639
0.37,1,0.12,1.12,0.37,-0.12,0.37,1.5,0.5,0.75,-4.88,17.5,7.5,-9.75,-10,-2.5,-2.38,-0.63,-2.13,-2.88,-0.88,-1.37,-2,-0.5,-1.37,1,0,1,-0.63,-0.37,-0.37,-0.63,-0.12,1.75,2.5,0.75,1.248370651
0.75,1.12,0.12,1.12,0.25,-0.37,0.5,1.5,0.5,0.63,-4.88,7,-0.5,-10.13,0.88,-2.5,-2.38,-0.75,-2.13,-2.75,-1,-1.5,-2,-0.63,-1.12,0.88,0.12,0.5,-0.88,-0.25,-0.37,-0.5,-0.25,1.63,2.25,0.37,1.26653032
1,0.88,0.12,1.25,-0.12,-0.37,0.63,1.37,0.63,0.75,2.63,6.13,-10.38,-9,5.13,-2.5,-2.5,-0.63,-1.88,-3,-0.88,-1.37,-2.13,-0.5,-1.12,0.88,0,2.13,-1.5,-0.12,0.5,-0.63,0.25,1.5,2,0.63,1.283468966
1,0.75,0.5,1,-0.5,0.12,0.5,1.25,1,0.63,11.88,3.88,-15,-0.12,-8.38,-2.5,-2.38,-0.63,-2.13,-3,-0.63,-1.37,-2.25,-0.37,-1.12,0.88,0,2.5,-1.37,-0.25,0.12,-0.63,0.25,1.37,1.63,1,1.297359144
0.63,0.75,1,0.75,-0.5,0.25,0.5,1.25,1,0.63,6.13,-6,-15.38,0.63,-16.12,-2.63,-2.38,-0.5,-2.13,-3,-0.5,-1.5,-2.13,-0.37,-1.12,0.88,0,2.5,-1.25,0,0,-0.5,0.25,1,1.63,1.12,1.305907115
1.12,1.12,1,0,-0.37,0.25,0.5,1.63,0.75,0.25,6.5,-10.13,-15.25,-8.38,-14.25,-2.5,-2.5,-0.5,-2.13,-3,-0.75,-1.63,-2.13,-0.25,-1.12,0.75,0.25,3.38,-1,-0.12,0.25,-0.12,0.12,1,2.13,1,1.306024729
0.88,1.37,0.88,-0.12,0.12,0.25,0.37,2.13,0.63,0.37,-0.88,-10,-15.63,-26.37,-3.75,-2.5,-2.5,-0.5,-2.25,-2.88,-0.75,-1.63,-2.13,-0.37,-1.25,0.88,0.25,2.38,-1.12,-0.37,0.25,0,0.12,0.75,2.13,1,1.29408722
0.75,1.37,0.5,0,0,0.12,0.37,1.88,0.63,0.25,-10.75,-9.63,-4.88,-20.87,6,-2.63,-2.5,-0.63,-2.13,-2.75,-0.75,-1.63,-2,-0.5,-1,0.75,0.37,0.63,-1.12,-0.12,-5.88,-0.37,-0.5,1.37,2.25,0.88,1.267648572
1.75,1.25,-0.25,0.75,0.12,0,1.12,1.75,0,0.63,-9.75,0.12,-21.37,-3.5,6.5,-2.5,-2.5,-0.37,-2,-3,-0.88,-1.5,-2,-0.37,-0.88,1.12,0.63,1.63,-1.12,0.12,-4.25,-0.75,-0.12,1.37,2.13,1.5,1.22741012
1.12,0.63,0.5,0.63,0,0.75,0.63,0.75,0.5,0.37,-4.13,-9.75,0.25,10.13,-5.5,-2.5,-2.5,-0.5,-2.13,-2.88,-0.88,-1.63,-2.13,-0.25,-1.12,1,0.25,1.5,-0.88,0,5.5,-0.5,0.12,1.12,2.88,1.12,1.17691373
0.37,1,0.37,0.37,0.75,0.37,0,1.5,0.5,0.5,-15.25,-8.38,6,-5.25,0.37,-2.63,-2.38,-0.75,-2.13,-2.88,-0.75,-1.5,-2.13,-0.37,-1.37,0.88,0.12,0.88,-1,-0.25,4.13,-0.37,-0.12,1.75,2.38,0.5,1.120501985
0.88,1.12,0.25,1.25,0.25,-0.5,0.37,1.5,0.63,0.75,0.63,9.5,-0.12,-9.63,0.75,-2.5,-2.5,-0.75,-2.13,-3,-0.63,-1.5,-2.13,-0.5,-1.12,0.88,-0.25,3.25,-1.5,0,0.37,-0.5,0.75,1.75,1.63,1.12,1.061787285
0.88,0.88,1.12,0.88,-0.63,0.25,0.5,1.25,1,0.5,7.38,-5.75,-15.5,-4.63,-11.13,-2.63,-2.63,-0.5,-2.13,-2.63,-0.75,-1.63,-2,-0.37,-1.25,0.75,0.37,2.5,-1.12,-0.12,0,-0.25,0.25,0.88,2.13,1,1.003201815
0.75,1.75,0.63,0,0.12,0.25,0.5,1.88,0.37,0.37,-10.25,-10.25,-10.13,-16.5,2.5,-2.63,-2.5,-0.63,-2,-2.75,-0.88,-1.63,-2,-0.5,-1.12,0.75,0.37,0.5,-1.12,0,-3.88,-0.12,-0.37,1.37,2.13,0.75,0.946120681
1.75,1.37,-0.37,0.75,0.12,0.12,1.12,1.25,0.12,0.5,-10.25,-1.5,-15.38,2.38,7,-2.63,-2.5,-0.5,-2.13,-3.13,-0.88,-1.5,-2.13,-0.37,-1.12,1.12,0.12,1.63,-1.25,-0.25,-4,-0.75,0,1.25,2,1.75,0.891143431
1.12,0.25,0.5,0.5,0,0.88,0.37,1.12,0.5,0.5,-5.75,-4.38,26.12,7,-11.13,-2.63,-2.38,-0.5,-2.13,-3,-0.88,-1.5,-1.75,-0.37,-1.37,0.88,0.12,1.63,-0.88,-0.12,4.88,-0.5,-0.12,1.25,2.88,1.25,0.838377124
0.25,1,0.37,0.75,0.37,0.12,0.25,1.37,0.5,0.63,-10,2.25,7.63,-10.88,-9.88,-2.5,-2.38,-0.5,-2.13,-3,-0.75,-1.37,-2,-0.5,-1.37,1,0.12,0.63,-1.12,-0.5,0,-0.63,-0.12,1.63,2.25,0.25,0.787681222
1,1,0.25,1,-0.12,-0.5,0.63,1.25,0.5,0.75,13,10.13,-15.13,-9.25,-8.38,-2.5,-2.38,-0.63,-2.13,-3.13,-0.75,-1.25,-2.25,-0.5,-1.25,0.75,0.12,2.5,-1.5,-0.12,0.25,-0.63,0.25,1.5,1.63,1,0.738870594
0.88,0.37,0.88,0.25,-0.12,0.37,0.5,1.75,1,0.37,5.25,-0.63,-0.63,-8.13,-19.75,-2.5,-2.5,-0.5,-2.25,-2.88,-0.75,-1.63,-2.13,-0.5,-1.12,0.63,0.5,2,-1,-0.37,0,-0.37,0,0.88,2.25,1,0.691868611
0.75,1.63,0.63,0.25,0.25,0.12,0.88,1.88,0.37,0.5,-10.5,0.5,-12.63,-4.88,22,-2.5,-2.5,-0.63,-2.13,-2.75,-0.88,-1.63,-2.13,-0.5,-1,1.12,0.37,1,-0.88,-0.37,-3.88,-0.5,-0.37,1.25,2.13,0.75,0.646771905
1.12,1,-0.37,0.75,0.12,0.63,1,1.25,0.5,0.63,-9.63,-12,-5.13,37.5,5.25,-2.63,-2.38,-0.5,-1.88,-3.13,-0.75,-1.5,-2.13,-0.25,-1.12,1,0,1.63,-1.12,-0.12,5.63,-0.75,0,1.37,2.25,1.25,0.603828189
1.12,0.25,0.37,0.5,0.63,0.5,0.25,1.25,0.5,0.5,-17.75,-14.63,36.38,3.38,-9.75,-2.5,-2.5,-0.5,-2.13,-3,-1,-1.63,-2,-0.37,-1.37,0.88,0.12,1.5,-1,-0.12,1.88,-0.37,-0.12,1.12,2.5,1,0.56338555
0.25,1.12,0.25,1.37,0.5,0,0.5,1.63,0.63,0.75,-9.5,11.13,3,-10,-5.5,-2.5,-2.38,-0.63,-2.13,-3.25,-0.88,-1.5,-1.88,-0.5,-1.25,1,0.25,1.5,-1.12,-0.25,-0.12,-0.37,0.25,1.75,2.38,0.37,0.525885371
1.25,0.88,0.25,1,-0.37,-0.12,0.63,1.63,1,0.63,26.87,9.25,-14.75,-3.75,-21.5,-2.5,-2.38,-0.75,-2.25,-2.88,-0.88,-1.37,-2.13,-0.37,-1.25,0.75,0.12,4,-1.5,-0.12,0.37,-0.5,0.12,1,1.63,1,0.491941687
0.5,1,1.12,0.37,-0.12,0.37,0.5,2,0.75,0.37,4.75,-0.25,-9.63,-32.88,-4.5,-2.5,-2.5,-0.5,-2.25,-2.75,-0.75,-1.63,-2.13,-0.37,-1.37,0.63,0.25,1.75,-1.12,0,-0.88,0,-0.12,1.12,2.25,1,0.462507029
1,1.63,-0.12,0.5,0.12,0.25,1.25,1.75,0.25,0.5,-10.25,0.88,-16.5,-3.38,10,-2.5,-2.5,-0.63,-2,-2.88,-1.12,-1.5,-2.13,-0.5,-1,1,0.63,0.75,-1.12,0.12,-4.13,-0.5,-0.37,1.37,2.13,1,0.439088409
1.12,0.63,0,0.75,0,0.88,1,1,0.75,0.5,-5.13,-15.38,-7.88,26.5,-1,-2.63,-2.5,-0.5,-2,-2.88,-1.12,-1.5,-2.13,-0.37,-1.12,1.12,0,1.12,-1.12,0,10.88,-0.63,0,1.25,2.63,1.37,0.423969186
0.37,0.63,0.5,0.5,0.88,0.75,0.25,1.5,0.63,0.5,-30.62,-9.13,37.13,-1.12,-10.13,-2.5,-2.25,-0.63,-2.13,-3,-0.88,-1.63,-2.13,-0.12,-1.25,0.88,0.12,-1,-0.88,-0.37,5.13,-0.37,-0.12,1.5,2.5,0.88,0.420352649
1,1,0.37,1.25,0.12,-0.25,0.5,1.5,0.63,0.63,-3.5,15.13,-0.12,-10,-0.37,-2.38,-2.38,-0.63,-2.13,-3,-0.88,-1.5,-2,-0.37,-1.25,0.88,0,0.63,-1.25,-0.25,0.12,-0.5,0.25,1.5,2,0.63,0.432115418
1,0.63,1,0.75,-0.37,0.12,0.37,1.5,1,0.63,26,-5.75,-14.88,1.12,-16,-2.5,-2.5,-0.5,-2,-2.88,-0.75,-1.5,-2.13,-0.5,-1.25,0.75,-0.12,3.13,-1.25,-0.12,-0.12,-0.25,0.12,1,2.13,1,0.462623113
0.88,1.5,1,0,0,0.37,0.5,2.13,0.75,0.37,-5.5,0.25,-4.13,-31.37,-4.25,-2.5,-2.38,-0.5,-2.25,-2.88,-0.75,-1.63,-2.13,-0.37,-1.25,0.5,0.5,2.25,-0.88,-0.25,-2,0,-0.12,1.12,2.38,0.75,0.512540163
1.75,1.25,-0.12,0.75,0,0.12,1.12,1.63,0,0.5,-9.63,-0.5,-21.62,-4.38,8.75,-2.5,-2.5,-0.63,-1.75,-2.88,-0.88,-1.5,-2,-0.5,-1.12,1.12,0.37,1.5,-1.5,0.12,-4.5,-0.75,-0.12,1.5,2.13,1.5,0.578115444
1.12,0.88,0.5,0.75,-0.12,0.75,0.75,0.63,0.5,0.37,-5.38,-19.25,-3.88,5.75,-5.63,-2.5,-2.5,-0.5,-2.13,-3,-0.75,-1.5,-2.25,-0.25,-1.12,1.25,0.12,1.63,-1.12,0.37,11,-0.5,0,1.25,2.75,1.25,0.651996168
0.63,1,0.37,0.63,0.75,0.5,-0.12,1.5,0.5,0.5,-19.25,-4.5,20.25,-6,-9.5,-2.63,-2.25,-0.75,-2.13,-2.88,-0.88,-1.63,-1.88,-0.5,-1.12,1,0.12,-1.37,-0.88,-0.5,4.63,-0.5,-0.12,1.63,2.63,0.63,0.726149584
0.88,1,0.25,1.25,0.25,-0.5,0.5,1.5,0.5,0.75,0.63,19.87,-10.63,-9.5,0.63,-2.5,-2.5,-0.63,-2.13,-2.88,-0.88,-1.25,-2.13,-0.63,-1.12,0.75,0,1.63,-1.25,-0.25,0.12,-0.5,0.25,1.63,1.75,0.75,0.794340097
0.88,1,1.12,0.75,-0.75,0.25,0.37,1.37,1,0.5,6.63,-5.13,-15.13,0.37,-4.75,-2.5,-2.5,-0.5,-2.13,-3,-0.63,-1.5,-2.38,-0.37,-1.25,0.75,0,2.5,-1.12,0,0,0.12,0.25,1,2,1,0.852870227
1,1.75,0.63,-0.12,0,0.37,0.25,1.88,0.75,0.25,-11.25,-10,-9.88,-20.37,-8.63,-2.5,-2.5,-0.63,-2.13,-2.88,-0.88,-1.63,-2,-0.37,-1.12,1,0.25,0.5,-1,-0.25,-10.13,-0.12,-0.25,1.37,2.25,0.88,0.900160544
1.75,1.25,0,0.75,0,0.12,1,1.63,0.12,0.5,-10.38,5.38,-11.75,1.88,8.88,-2.5,-2.5,-0.5,-2.13,-3,-0.88,-1.37,-2.13,-0.37,-1.25,1,0.25,1.37,-1,0.25,-4.75,-0.75,-0.12,1.12,2.13,1.63,0.936039086
1.12,0.5,0.37,0.63,-0.12,0.63,0.75,0.88,0.63,0.5,-5,-5.13,1.12,7.13,-5.38,-2.5,-2.5,-0.5,-2.13,-3,-0.75,-1.5,-2.13,-0.25,-1.12,1.12,0.12,1.5,-1.25,0,10.75,-0.5,-0.12,1.25,2.63,1.12,0.961151077
0.12,1,0.37,0.37,0.63,0.25,-0.12,1.5,0.63,0.63,-10,-4.63,3.25,-0.63,-9.88,-2.5,-2.38,-0.63,-2.25,-2.88,-0.88,-1.63,-1.88,-0.63,-1.25,0.88,0.25,-0.75,-0.63,-0.63,-0.88,-0.37,0,1.63,2.38,0.5,0.976567573
0.88,1.12,0.25,1.25,0.25,-0.5,0.5,1.5,0.37,0.75,11.88,1.88,-10.63,-10.13,5.25,-2.5,-2.38,-0.63,-2.13,-3,-0.75,-1.5,-2.38,-0.5,-1.25,0.75,0,2.38,-1.25,0,0.25,-0.63,0.25,1.37,1.75,1,0.983562437
0.88,0.63,1.12,0.75,-0.5,0.25,0.5,1.37,1.12,0.5,7.75,-5.25,-14.25,0,-20.25,-2.63,-2.5,-0.5,-2.13,-2.88,-0.88,-1.63,-2.13,-0.25,-1.25,0.75,0.25,2.25,-1.37,-0.25,-0.12,-0.25,0.12,0.75,2.13,1,0.98351532
0.75,1.63,0.88,0.12,0,0.25,0.5,1.75,0.75,0.37,-10.63,-9.5,-1.75,-15.13,3,-2.63,-2.38,-0.5,-2,-2.63,-1,-1.63,-2,-0.37,-1.12,1,0.5,0.25,-1.12,-0.25,-4,-0.37,-0.63,1.37,2.13,0.75,0.977908784
1.12,1.12,-0.12,0.75,0,0.12,1,1.12,0.12,0.5,-9.5,4.75,-19.5,8,6,-2.5,-2.5,-0.5,-2.13,-3.25,-0.88,-1.5,-2.13,-0.37,-1.12,1.12,0.25,1.63,-1,0,-4.13,-0.63,0,1.25,2.13,1.37,0.968395784
1,0.5,0.25,0.5,0,0.75,0.25,0.75,0.75,0.5,4.13,-15.13,16.75,13,-10.5,-2.5,-2.38,-0.5,-2.38,-3,-0.75,-1.63,-1.75,-0.25,-1.37,0.63,0.25,1.88,-0.63,-0.12,0.12,-0.37,0,1,2.75,1.12,0.956917617
0.37,1.12,0.25,0.63,0.37,0.25,-0.12,1.5,0.63,0.5,-11.13,8,6.25,-0.25,-9,-2.5,-2.38,-0.63,-2.13,-2.88,-0.88,-1.37,-2.13,-0.63,-1.25,1,0.12,0.75,-0.88,-0.5,-1.25,-0.63,-0.25,1.63,2.25,0.37,0.945844785
1,1,0.25,1.12,0,-0.37,0.37,1.5,0.63,0.75,17.12,5.88,-15.88,1,3.38,-2.5,-2.5,-0.63,-2.13,-3,-0.63,-1.37,-2.13,-0.25,-1.12,0.88,0.12,2,-1.63,0,0.37,-0.5,0.37,1.5,1.63,1,0.938059534
0.88,1,0.75,0.37,-0.5,0.25,0.5,1.37,0.75,0.63,13.25,-10.5,-14.75,-1.75,-15.38,-2.63,-2.5,-0.5,-2.13,-2.75,-0.75,-1.75,-2.13,-0.37,-1.25,1,0.5,2,-1,-0.5,0.12,0,0.12,0.88,2.13,1,0.936800669
