0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
1.75,0.75,0.88,0.25,-1.75,-1.75,-0.75,-2.13,-3.38,-5.88,2.5,2,2.88,-6,-3.75,-0.5,-5.75,-4.13,-6.38,-5.5,-2.88,-3,-0.75,0.63,1.75,2,1.25,2.38,6.38,3.13,3.38,-11,-9.63,-11.13,-14.25,8.25,0.706812311
1.88,0.75,0.88,0.37,-1.63,-1.88,-1,-2,-3.5,-5.63,3.13,2.25,1.63,-5.88,-4.13,-1.5,-5.88,-4.25,-6.5,-5.5,-2.88,-2.25,-1,0.37,2.13,2,1.25,3.13,6.13,2.88,3.63,-10.13,-4.75,-42.13,-10,31.75,0.680517111
1.88,0.75,0.88,0.37,-1.63,-1.88,-0.75,-2,-3.38,-5.63,3.13,1.63,1.88,-6.13,-3.88,-5.25,-6,-4.13,-6.38,-5.38,-3,-2.25,-1.12,0,2.13,1.75,1.37,3,5.88,2.75,3.63,-9.75,4.25,-14.5,5.88,7.63,0.662251387
1.88,0.75,1.12,0.25,-1.5,-2,-0.75,-2,-3.38,-5.63,3.38,1.75,2.5,-6.13,-3.63,-3.5,-6.25,-4,-6.38,-5.38,-2.5,-2.5,-1.63,0.25,2.13,1.88,1.88,2.5,5.5,3,3.75,-9.63,-13.38,-9.38,27.37,4.38,0.6527771
1.88,0.75,1,0.25,-1.63,-1.88,-0.88,-2.13,-3.25,-5.75,2.75,1.5,2.5,-6,-3.63,5.63,-6,-4,-6.25,-5.75,-2.13,-2.63,-1.25,0.25,2.13,2.13,1.75,2.38,5.38,3.25,3.75,-4.25,-14.75,2.88,6.13,-0.25,0.652713317
1.88,0.75,1,0.25,-1.63,-1.88,-0.75,-2,-3.38,-5.88,2.75,1.5,2.38,-5.63,-3.5,10.5,-6,-3.88,-6.5,-5.38,-2.38,-3.25,-1.37,0.63,2.13,2.5,1.63,2,5.75,3.25,3.63,-18.12,-9.38,38.5,4.88,-0.12,0.661493674
1.88,0.88,1.12,0.12,-1.75,-1.63,-0.75,-1.88,-3,-5.88,2.88,1.63,2.5,-5.5,-3.63,1.75,-6.13,-3.88,-6.5,-5,-2.63,-3.13,-1.12,0.5,2,2.38,1.5,1.88,5.88,3.25,3.63,-19.87,-5.5,10,-5.75,-10.13,0.677913508
1.88,1,0.88,0.25,-1.88,-1.88,-0.88,-1.75,-3.25,-5.63,2.88,1.63,0.12,-5.75,-3.75,1,-6.13,-4,-6.5,-5.25,-3,-3,-1.12,0.37,2.75,2,1,2.5,6.13,3.25,3.88,-6.38,26.12,8.5,-9.5,-10.13,0.700390069
2,0.75,0.88,0.37,-1.63,-1.88,-0.75,-1.88,-3.25,-5.75,3.13,1.75,1,-5.5,-3.75,-0.25,-5.88,-4.13,-6,-5.25,-3.13,-3,-1,0.37,2.63,2,0.75,2.75,5.88,3.13,3.75,2.5,15.88,-5.63,0,0.75,0.726943785
1.88,0.88,0.88,0.5,-1.75,-1.88,-0.63,-1.88,-3.38,-5.75,3,1.63,1.25,-6,-3.88,-0.25,-6,-4,-6.13,-5.5,-3.25,-2.88,-1.12,0.37,2.5,1.63,1,2.5,5.88,3.13,3.75,22.37,6.5,-10.5,-9.38,3.25,0.756132093
1.88,0.75,1,0.37,-1.63,-1.88,-0.75,-2.13,-3.38,-5.75,2.88,1.25,3.63,-6,-3.88,0.88,-6,-3.63,-6.13,-5.75,-2.88,-2.75,-1.12,0.75,2.25,1.25,1.12,2.63,6,3.5,3.88,25.87,-0.25,-15.38,-4.75,-22.25,0.787602706
1.88,0.88,1,0.25,-1.75,-1.88,-0.5,-2.13,-3.5,-5.75,2.88,1.63,4.63,-5.63,-3.75,0.37,-6.13,-3.75,-6.13,-5.63,-2.88,-2.88,-1.25,1.12,1.88,1.5,1.25,2.5,6,3.63,3.63,6.25,-4.63,-14.63,-0.12,-21.5,0.82231527
1.75,0.75,1,0.25,-1.63,-1.75,-0.88,-2.13,-3.38,-5.88,2.75,1.5,2.5,-6,-3.63,-0.12,-5.88,-3.75,-6.63,-5.38,-2.75,-2.88,-0.88,0.88,1.63,1.88,1.37,2.38,6.38,3.38,3.5,-0.37,0.37,-15.25,-33.75,-10,0.861784378
1.88,0.88,1,0.25,-1.63,-1.75,-0.88,-2,-3.38,-5.75,2.5,2.13,3,-5.75,-3.5,-1,-5.63,-3.88,-6.5,-5.38,-2.75,-3,-0.63,0.63,1.63,2,1.25,2.63,6.25,2.88,3.5,-0.25,-10,-10.25,-19.87,7.75,0.906357927
1.88,0.75,1,0.25,-1.63,-1.88,-0.75,-2,-3.38,-5.75,2.75,2.13,1,-5.88,-3.75,-11.25,-5.88,-4.25,-6.38,-5.38,-2.88,-2.5,-0.75,0.25,2.25,2,1.25,3.13,6.13,2.88,3.63,-9.38,0.88,-42.25,-9.5,30.87,0.953855458
1.88,0.88,1,0.5,-1.5,-1.88,-0.75,-2,-3.25,-5.63,3.25,1.75,1.5,-6.13,-3.88,-3.38,-5.88,-4,-6.38,-5.5,-2.88,-2.25,-0.88,0.12,2.25,1.88,1.25,3,5.88,2.88,3.63,-9.5,-0.25,-15.63,0.37,6.88,1.000306363
1.88,0.75,1,0.5,-1.75,-1.88,-0.75,-2,-3.38,-5.5,3.25,1.88,1.75,-5.75,-3.63,-5.25,-6.25,-4.13,-6.38,-5.5,-2.5,-2.5,-1.37,0.25,2.25,1.75,1.88,2.75,5.63,3.13,3.63,-9.5,-7.88,-11.38,27.25,-1.12,1.042056958
1.88,0.88,1,0.37,-1.75,-2,-0.75,-2,-3.13,-5.63,2.88,1.37,2.38,-5.88,-3.63,0.5,-5.75,-3.88,-6.25,-5.63,-2.25,-2.5,-1.63,0.5,2,1.75,1.88,2.5,5.25,3.13,3.63,-1,-11.13,1.37,4.25,-0.12,1.077099544
1.88,0.75,1,0.25,-1.5,-1.88,-0.75,-2.13,-3.13,-5.75,3,1.5,2.25,-6.13,-3.5,6,-6.25,-3.88,-6.38,-5.38,-2.13,-3,-1.5,0.63,2.13,2.5,1.75,2.13,5.75,3.38,3.63,-16.37,-5.5,31.87,5.13,0.75,1.105064058
1.88,0.75,1,0.37,-1.88,-1.88,-0.88,-2.13,-3.13,-5.88,2.75,1.75,1.88,-5.63,-3.5,5.25,-6.13,-4,-6.5,-4.63,-2.75,-3.13,-1,0.63,2.13,2.5,1.5,2,6,3.13,3.63,-11.13,-4.38,7.75,-4.63,-10,1.126721525
1.88,0.88,1,0.25,-1.63,-1.88,-0.75,-2.13,-3.25,-5.63,3,1.63,0.12,-5.88,-3.88,5,-6,-4,-6.63,-5.13,-2.88,-3,-1.12,0.63,2.75,2.25,1,2.13,5.88,3.13,4,-5.25,22.12,8.5,-10,-9.38,1.143530286
1.88,0.88,0.88,0.25,-1.63,-1.63,-0.63,-1.88,-3.5,-5.75,3,1.63,2.5,-5.63,-3.88,-0.37,-6.13,-4,-6,-5.5,-3,-2.88,-1.12,0.37,2.63,2.13,0.75,2.5,6,3,3.88,-5.38,21.25,-1.12,-10.63,0.25,1.157227609
2,0.88,0.88,0.37,-1.75,-2,-0.63,-2,-3.25,-5.75,3,1.75,1.75,-5.75,-3.75,-0.12,-6.13,-4,-6.13,-5.38,-3.13,-2.75,-1.12,0.25,2.38,1.5,1,2.5,5.88,3.38,3.88,12.75,5.75,-11.25,-10.38,4,1.169611147
1.88,0.75,0.88,0.37,-1.75,-1.75,-0.75,-2,-3.5,-5.63,2.88,1.37,2.25,-6.13,-3.63,0,-6.13,-3.63,-6.13,-5.63,-2.88,-2.5,-1.12,1,2.25,1.37,1.37,2.5,5.75,3.63,3.75,31.75,4.88,-14.88,-0.25,-20.87,1.182219037
1.88,0.75,0.88,0.25,-1.75,-1.63,-0.5,-2,-3.38,-5.75,2.88,1.63,3.75,-5.88,-3.75,0.37,-6.13,-3.5,-6.38,-5.5,-2.63,-3,-1.25,1,1.88,1.63,1.37,2.5,6.13,3.5,3.63,7.63,-5.5,-14.75,-2,-5.63,1.196148213
1.88,0.75,1,0.25,-1.75,-1.88,-0.88,-2,-3.25,-5.75,3,1.5,3.5,-5.88,-4,0.37,-5.88,-3.75,-6.5,-5.63,-2.75,-2.88,-0.88,0.75,1.63,1.88,1.37,2.5,6.38,3.38,3.63,4.13,-9.75,-15.13,-16,-10,1.211939605
1.88,0.75,1,0.12,-1.5,-1.75,-0.75,-2,-3.38,-5.88,2.88,1.88,3.13,-6,-4,-0.5,-5.75,-4,-6.38,-5.38,-2.75,-2.88,-0.5,0.5,1.88,2,1.25,2.75,6.38,3.25,3.5,-10.75,-9.25,-5,-20.62,7.63,1.229487941
1.88,0.88,1,0.5,-1.5,-1.75,-0.63,-2,-3.38,-5.75,2.75,1.75,2,-5.63,-3.88,-6,-6,-4.13,-6.5,-5.25,-2.75,-2.75,-0.88,0,2.25,1.88,1.25,2.88,6,2.88,3.75,-14.38,-4,-36.63,-10.13,31.62,1.248112156
1.88,0.88,0.88,0.37,-1.5,-2.13,-0.75,-2.13,-3.38,-5.5,3.13,1.75,1.75,-5.88,-3.75,-4.88,-5.88,-4,-6.25,-5.5,-2.88,-2.38,-1,0.12,2.13,1.88,1.12,3,5.75,2.88,3.75,-9.63,0.5,-14.75,-6.63,6.88,1.266629239
1.88,0.88,0.88,0.37,-1.5,-1.88,-0.75,-2.13,-3.5,-5.63,3.13,1.75,1.63,-6,-3.75,-3.63,-6.25,-4,-6.38,-5.5,-2.75,-2.5,-1.37,0.25,2.13,1.75,1.88,2.88,5.63,3.13,3.63,-9.88,-17.25,-4.88,16,3.88,1.283214795
1.88,0.75,1,0.25,-1.63,-1.88,-0.75,-2,-3.25,-5.5,3.25,1.37,2.5,-5.88,-3.63,1.75,-6,-4,-6.38,-5.5,-2.25,-2.75,-1.5,0.37,2.25,1.75,1.75,2.5,5.25,3.25,3.63,0.63,-10.13,0.63,15.38,0,1.294891751
1.88,0.88,1,0.25,-1.5,-1.88,-0.75,-2.13,-3.25,-5.75,2.88,1.5,2.5,-5.88,-3.63,6.63,-6.13,-3.88,-6.63,-5.5,-2.5,-2.88,-1.5,0.63,2.13,2.5,1.75,2.13,5.75,3.25,3.63,-7.63,-16.37,31.62,7.5,-10.38,1.297204441
1.88,0.88,1.12,0.25,-1.75,-1.88,-0.75,-1.88,-3.38,-5.75,2.88,1.63,2.88,-5.63,-3.63,-0.37,-6.25,-4,-6.63,-5.13,-2.75,-3,-1.12,0.25,2.38,2.38,1.12,2.38,6.13,3.13,3.75,-5.25,26.75,4.38,-15.38,-9.38,1.285581994
2,0.75,0.88,0.25,-1.63,-1.88,-0.63,-1.88,-3.25,-5.75,3,1.63,1.75,-5.63,-3.75,0,-6.13,-4,-6.13,-5.38,-3,-2.63,-1.12,0.5,2.5,1.63,1.25,2.5,6,3.5,3.75,26.12,4.38,-14.88,-5.38,-17,1.258288658
1.88,0.75,1,0.25,-1.75,-1.5,-0.75,-2,-3.25,-5.75,2.88,1.37,4.88,-5.88,-3.75,0.37,-6.25,-3.75,-6.63,-5.38,-2.63,-2.75,-1,1.12,1.75,1.88,1.37,2.5,6.5,3.25,3.5,4.13,-10,-14.88,-32.88,-9.5,1.217569324
1.88,0.88,1,0.25,-1.63,-1.75,-0.75,-2,-3.38,-5.75,2.5,1.88,2.38,-5.88,-4.13,-1.5,-5.88,-4.13,-6.5,-5.38,-2.88,-1.88,-0.75,0.12,2.13,1.88,1.25,3,6.25,2.88,3.75,0.63,0.75,-35.63,-4.88,19.75,1.167796108
1.88,0.88,0.88,0.5,-1.63,-1.75,-0.75,-2,-3.38,-5.63,3.13,1.75,2,-6,-3.25,-3.5,-6.25,-4,-6.13,-5.5,-2.25,-2.5,-1.37,0.5,2.25,1.88,2,2.63,5.38,3.13,3.63,-4,-15.25,-4.75,9.25,-4.88,1.113269819
1.88,0.88,1,0.25,-1.63,-1.88,-0.75,-2,-3.13,-5.75,2.75,1.5,2.38,-5.63,-3.5,10.63,-6.13,-4,-6.5,-5,-2.63,-3.25,-1,0.63,2.13,2.25,1.37,1.88,5.88,3.25,3.63,-14.38,-3.5,4.63,-5.38,-9.63,1.057229486
1.88,0.88,1,0.25,-1.63,-1.88,-0.75,-1.88,-3.5,-5.63,3.13,1.75,2.13,-5.75,-4,5,-6.13,-4,-6,-5.38,-3,-2.75,-1.12,0.37,2.63,1.63,0.75,2.5,5.88,3.13,3.75,12.63,1.75,-10.63,-9.38,3.75,1.001740859
2,0.88,0.88,0.37,-1.75,-1.5,-0.5,-2.25,-3.5,-5.75,2.88,1.5,2.63,-5.88,-3.75,0.25,-6.13,-3.63,-6.38,-5.63,-2.75,-3.13,-1.12,1.12,1.88,1.5,1.37,2.5,6.25,3.63,3.63,6.63,-5.88,-16.12,-6.25,-9.5,0.947913354
1.88,0.88,1,0.25,-1.5,-1.75,-0.75,-2,-3.38,-5.88,2.63,2.13,3.13,-6,-3.75,0,-5.5,-3.88,-6.25,-5.38,-2.63,-2.88,-0.25,0.63,2,2,1.12,2.75,6.25,3,3.5,-9.5,-9.5,-19.12,-11.13,12.5,0.896148403
1.88,0.88,1,0.12,-1.63,-1.88,-0.63,-2,-3.38,-5.63,3,1.63,1.75,-5.88,-3.75,-3.38,-5.88,-4,-6.5,-5.5,-2.88,-2.25,-0.88,0.25,2.25,1.88,1.63,2.88,5.63,3.13,3.75,-9.25,-8,-12.75,27,9,0.846397244
1.88,0.88,1.12,0.37,-1.63,-1.88,-0.75,-2,-3.25,-5.75,2.63,1.37,3,-6.25,-3.63,6.88,-6.25,-4,-6.5,-5.63,-2.38,-3.25,-1.37,0.88,2,2.63,1.63,2.38,5.88,3.13,3.63,-25.62,-8.38,12.5,4,0.12,0.798393726
1.88,1.25,1,0.25,-1.63,-1.75,-0.75,-1.88,-3.25,-5.38,3,1.63,0.5,-6,-3.88,5.13,-5.88,-4,-6,-5,-2.88,-2.88,-1,0.37,2.63,2,1.12,2.5,6,3.25,3.88,-4.75,30.75,-0.5,-10.13,0,0.75185237
1.88,1,1,0.25,-1.5,-1.88,-0.63,-1.88,-3.38,-5.88,3,1.63,2.63,-5.88,-3.75,-0.25,-6.25,-3.75,-6.13,-5.63,-2.88,-2.75,-1.12,1,2.25,1.37,1.37,2.5,5.88,3.5,3.75,10.38,0.75,-14.63,-3.13,-15.63,0.706617273
1.88,0.75,1,0.37,-1.63,-1.75,-0.75,-2,-3.38,-5.75,3,1.37,3,-5.88,-3.75,-0.12,-5.75,-4,-6.63,-5.5,-2.88,-3,-0.5,0.75,1.63,1.75,1.25,2.13,6.25,3.25,3.38,-5.88,-10.13,-1,-10,2.5,0.662723334
1.88,1,1,0.37,-1.5,-2,-0.75,-2,-3.38,-5.75,2.75,2,1.25,-5.88,-3.88,-3.75,-5.88,-4.13,-6.38,-5.5,-2.88,-2.25,-1.12,0,2.25,1.88,1.25,2.88,5.75,2.63,3.63,-9.13,3.88,-20.37,8.75,7.63,0.620386983
1.88,0.88,1.12,0.5,-1.63,-1.88,-0.63,-2,-3.13,-5.5,3,1.63,2.38,-5.88,-3.5,1.75,-6,-4,-6.38,-5.63,-2.25,-2.63,-1.25,0.12,2.13,2,1.75,2.25,5.5,3.25,3.63,-0.37,-10.88,18.62,6,-10.38,0.579984501
1.88,1,1,0,-1.63,-1.75,-0.88,-1.75,-3.25,-5.75,2.88,1.63,2.13,-5.5,-3.63,4.63,-6,-4,-6.5,-5,-2.75,-3.13,-1.12,0.5,2.63,2.5,1,2.13,6,3.13,3.75,-20.62,26.12,5.75,-15.63,-10,0.542082084
2,1,0.88,0.25,-1.63,-2,-0.5,-1.75,-3.38,-5.75,2.88,1.5,2,-5.88,-3.75,0,-6.13,-4,-6,-5.25,-3,-2.5,-1.12,0.37,2.5,1.75,1,2.5,5.88,3.5,3.88,13.75,-0.5,-15.25,-5.63,-18.75,0.507532234
2,0.88,1,0.25,-1.75,-1.75,-0.75,-2,-3.38,-5.75,3,1.5,4.88,-5.88,-3.88,0.25,-6.13,-3.63,-6.75,-5.5,-2.75,-2.75,-1,1.12,2,1.88,1.25,2.5,6.25,3.5,3.5,-5.88,-10.88,-10,-17.75,-3.5,0.477588308
1.88,0.88,1,0.25,-1.5,-1.75,-0.63,-2,-3.38,-5.75,2.75,2,3.13,-6,-3.75,-1.25,-5.75,-4.13,-6.5,-5.38,-2.88,-2.63,-0.88,0.25,2.13,2,1.25,3.13,6.13,2.88,3.63,-10.5,0.25,-37,-9.75,26.62,0.454011404
1.88,0.88,1,0.37,-1.63,-1.75,-0.63,-2,-3.38,-5.5,3.25,1.88,2,-5.63,-3.75,-4.25,-6.25,-4,-6.38,-5.5,-2.63,-2.5,-1.25,0.63,2.25,1.75,1.88,2.75,5.38,3.13,3.63,-4.13,-10.13,-3.63,9.63,-5.38,0.439203929
1.88,0.88,1.12,0.37,-1.63,-1.75,-0.63,-2.13,-3,-5.75,2.88,1.5,2.63,-5.75,-3.38,10.25,-6.13,-3.88,-6.5,-4.88,-2.5,-3.13,-1.12,0.63,2.13,2.38,1.5,2,6,3.25,3.63,-9.88,-3.5,7.5,-0.37,-9.88,0.436285036
2,1,0.88,0.37,-1.63,-1.88,-0.63,-1.63,-3.38,-5.63,2.88,1.75,0.75,-6.13,-3.75,-0.37,-6,-4,-5.88,-5.38,-2.88,-2.88,-1.12,0.5,2.88,2,0.88,2.63,6,3.25,3.88,1.88,5.25,-15.38,-9.38,3.75,0.448761268
2,0.88,0.88,0.37,-1.88,-1.75,-0.5,-2,-3.38,-5.63,3,1.37,3.13,-6,-3.5,0.37,-6.13,-3.25,-6.25,-5.63,-2.88,-2.88,-1.25,1,2.25,1.63,1.12,2.63,5.88,3.38,3.5,6.38,-5.38,0.25,-0.88,-14.25,0.47937022
1.88,0.88,1,0.37,-1.37,-1.63,-0.88,-1.88,-3.25,-5.88,2.75,1.63,2.63,-5.88,-4,-0.12,-5.75,-4,-6.38,-5.5,-2.75,-2.88,-0.37,0.75,1.5,2.13,1.12,2.88,6.13,3.13,3.5,-10.13,-9.25,-11.75,-13.63,11.38,0.528251294
2,0.88,0.88,0.5,-1.5,-1.88,-0.63,-2,-3.38,-5.63,3.25,1.63,1.75,-5.75,-4,-5.13,-5.88,-4.13,-6.5,-5.38,-2.75,-2.25,-1,0,2.25,1.88,1.5,2.63,5.88,2.88,3.75,-9.63,3.63,-5.63,28,5.88,0.591754609
1.88,0.88,1.12,0.37,-1.75,-1.88,-0.63,-2.13,-3.25,-5.5,2.88,1.5,2.88,-6,-3.38,1.88,-6.13,-3.88,-6.5,-5.75,-2.13,-3,-1.5,0.5,2.13,2.38,1.88,2.25,5.88,3.13,3.63,-23.62,-8.38,30.87,-0.12,-9.63,0.663293519
1.88,0.88,1,0.25,-1.63,-1.88,-0.75,-1.88,-3.13,-5.25,2.88,1.63,1.37,-5.75,-4.13,5.5,-5.88,-4,-6.5,-5,-3,-3,-1,0.5,2.75,2.25,1.12,2.5,5.88,3.13,4,-10,11.13,3.25,-10,-4.88,0.73569257
1.88,1,1,0.37,-1.5,-1.75,-0.63,-1.75,-3.25,-5.75,2.88,1.63,2.88,-6,-3.88,0,-6.13,-3.88,-6.13,-5.5,-3,-2.63,-1.12,0.75,2.5,1.5,1.37,2.63,5.88,3.63,3.88,25.62,-0.63,-15,-0.25,-15.25,0.803167848
1.88,0.88,1,0.5,-1.63,-1.75,-0.63,-1.88,-3.25,-5.75,2.63,1.63,3.25,-5.88,-3.88,-0.12,-5.63,-3.63,-6.5,-5.25,-2.63,-2.88,-0.63,0.88,1.63,2,1.37,2.5,6.25,3.25,3.5,-5.5,-10.25,-9.63,-17.12,-4,0.862023905
1.88,0.88,1,0.37,-1.5,-2,-0.75,-2,-3.38,-5.88,2.5,2,1.25,-5.75,-4.25,-6.13,-5.75,-4.25,-6.5,-5.38,-2.88,-2.13,-0.75,0.25,2.13,2,1.12,3,6.25,2.5,3.63,-9.88,5.5,-20.12,-3.75,5.75,0.910430404
2,1,1,0.37,-1.63,-1.75,-0.63,-2,-3.25,-5.5,3.13,1.75,2.38,-6,-3.38,-4.38,-6.13,-4.13,-6.25,-5.63,-2.38,-2.5,-1.5,0.5,2.25,1.75,1.75,2.38,5.25,3.25,3.75,-5,-10.25,18.5,7.5,-4.88,0.94789619
1.88,1,1,0.25,-1.5,-1.75,-0.63,-1.88,-3.25,-5.88,2.75,1.63,2.5,-5.5,-3.88,1.37,-6,-4,-6.63,-4.88,-2.5,-3.13,-1.5,0.5,2.13,2.5,1,1.88,6,3.38,3.75,-9.88,13.38,7,-4.5,0.63,0.974778316
2,1,1,0.37,-1.63,-1.88,-0.5,-1.88,-3.38,-5.88,2.88,1.63,1.63,-5.63,-3.88,0,-6,-4.13,-5.88,-5.25,-3.13,-2.88,-1.12,0.5,2.63,1.88,0.88,2.63,5.75,3.38,3.88,13,7,-4.63,-9.75,4.38,0.991928145
2,0.88,0.88,0.37,-1.75,-1.63,-0.63,-2.13,-3.63,-5.75,2.88,1.5,2.88,-5.75,-3.75,0,-6.25,-3.63,-6.25,-5.63,-2.88,-2.75,-1.12,1.12,1.75,1.75,1.37,2.5,6.38,3.63,3.63,6.13,-0.75,-14.75,-29.25,-14.75,1.000479996
1.88,1,1,0.25,-1.5,-1.75,-0.75,-2,-3.38,-5.88,2.13,2,4,-5.88,-3.75,-0.12,-5.75,-3.75,-6.38,-5.38,-2.88,-3,-0.63,0.37,2.13,2,1.25,2.88,6.25,3.13,3.63,-9.38,-5,-29.12,-14,26.37,1.001758469
2,1,1,0.5,-1.5,-2,-0.75,-2,-3.5,-5.63,3,1.63,1.75,-5.75,-4,-4.13,-5.88,-3.88,-6.38,-5.5,-2.5,-2.5,-1.37,0.12,2.13,1.88,1.88,2.75,5.63,3.25,3.75,0.37,-21.62,-4,32.13,4,0.997269542
1.88,0.88,1,0.37,-1.63,-1.88,-0.63,-2.13,-3.13,-5.5,3,1.63,2.38,-5.88,-3.63,10.88,-6.13,-4,-6.5,-5.25,-2.5,-3.13,-1.37,0.63,2.13,2.63,1.37,2,5.88,3.25,3.63,-25.87,-2.75,31.25,-6.5,-9.88,0.988744458
2,1,1,0.5,-1.63,-1.88,-0.75,-1.75,-3.38,-5.38,2.88,1.63,-0.12,-5.75,-3.63,-0.88,-5.88,-3.88,-6,-5.13,-3.13,-2.75,-1,0.5,2.63,2.13,0.88,2.5,5.88,3.25,3.75,1.25,21.25,-6.25,-0.5,0.63,0.978222231
2,1,1.12,0.37,-1.63,-1.88,-0.63,-2,-3.25,-5.88,2.88,1.37,3.13,-6.25,-3.75,0.12,-6,-3.63,-6.13,-5.63,-2.75,-2.75,-1.25,1.37,2.25,1.25,1.25,2.5,5.88,3.5,3.88,7.38,-6.25,-14.88,4,-15.5,0.968147365
2,0.88,1.12,0.37,-1.63,-1.63,-0.75,-2,-3.38,-5.75,2.75,1.5,3.25,-6,-3.63,-0.25,-5.63,-3.75,-6.63,-5.38,-2.75,-2.88,-0.63,0.88,1.5,2,1.37,2.5,6.38,3.13,3.5,-10.13,-9.88,-10.25,-20.37,7.88,0.961398247
