0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
2,0.88,0.75,1.5,0.63,0.25,0.12,0.12,1.12,1.63,0.37,0.37,-10.13,-9.63,-7.5,-17,0.63,-2.38,-2.13,-0.5,-2,-2.5,-0.75,-1.63,-2.13,-0.5,-1.25,0.37,0.63,1.88,-1.37,-0.25,-1.88,-0.25,-0.25,1,1.184058337
2,0.88,1.12,1.37,0,1,0.12,0.25,5.38,1.5,0.12,0.63,-15.38,-4.75,-33,-14.5,26.87,-2.25,-2.13,-0.5,-1.88,-2.75,-0.88,-1.63,-2.13,-0.5,-1.25,0.75,0.12,0.37,-1.37,0,-4.5,-0.37,-0.63,1.12,1.197613479
2,0.88,1.5,1.12,0,1.12,0,0.12,6.13,1.37,0,0.63,-9.88,0.25,-26.12,-7.75,1.88,-2.25,-2.13,-0.5,-1.88,-2.75,-0.88,-1.5,-2,-0.25,-1.25,0.88,0.63,1.25,-1.5,-0.12,-5.13,-0.63,-0.37,1.12,1.212868255
1.75,1,1.5,0.75,-0.25,1,0,0.88,4.5,1.12,0,0.5,-9.88,-7.38,-7.75,22.25,9.63,-2.25,-2.13,-0.37,-1.75,-2.63,-0.75,-1.5,-2.13,-0.25,-1.12,0.63,0.12,1.25,-1.75,0,-3.75,-0.75,0,1.25,1.229984326
1.75,1.5,1,0.25,0.12,1,0.12,0.88,3.88,0.5,0.37,0.63,-5.13,-15.63,-8.38,26.12,-1.12,-2.25,-2.25,-0.37,-2.13,-2.5,-0.75,-1.5,-2.13,-0.12,-1.12,0.88,-0.12,1.63,-1.25,0.37,7.38,-0.88,0,1.12,1.248362163
1.63,1.5,1,0.25,0.5,0.88,0.12,0.63,-0.37,0.75,0.5,0.63,-4.88,-10.13,6.75,7.13,-10.63,-2.25,-2.13,-0.5,-2,-2.5,-0.75,-1.63,-2,-0.12,-1.37,0.88,0.37,1.75,-0.88,-0.12,11.13,-0.75,-0.12,1,1.266775401
2.38,1.12,0.63,0.63,0.63,0.63,0.75,0.37,-0.25,1.37,0.25,0.5,-25.5,-10,29,-0.63,0.37,-2.38,-2.13,-0.5,-2,-2.38,-0.75,-1.63,-2,-0.12,-1.5,0.63,0.25,1,-1.12,0,0.25,-0.63,-0.12,0.88,1.283512571
2.25,1,0.12,0.75,0.5,1.12,0.37,0.25,-0.12,1.12,0.37,0.63,-9.88,2.13,7.63,-10.88,-9.5,-2.25,-2,-0.63,-2.13,-2.5,-0.75,-1.5,-2,-0.5,-1.37,0.63,0,-0.88,-1.37,-0.37,5.25,-0.63,0,1.37,1.296292053
2.25,0.75,0.75,1,0.25,1.63,0.63,-0.12,-1.25,1.25,0.37,0.88,-8.75,26.62,4.88,-15.38,-5,-2.13,-2,-0.63,-2.13,-2.5,-0.75,-1.25,-1.88,-0.5,-1.5,0.63,0.25,0.75,-0.88,-0.37,-0.12,-0.63,-0.12,1.63,1.301903752
2,0.37,0.75,0.88,0.25,1.37,0.12,-0.37,-0.12,1.25,0.37,0.75,1,12.38,-12.75,0.25,6.38,-2.25,-2.13,-0.5,-2,-2.63,-0.88,-1.63,-2.13,-0.5,-1.37,0.63,0,2.38,-1.5,-0.5,0,-0.63,-0.12,1.37,1.296255946
1.63,0.5,0.88,0.75,0.25,1.5,-0.25,0.25,0.5,1.12,0.75,0.75,21.75,6.88,-15.13,0.37,-8.13,-2.25,-2.25,-0.5,-2,-2.63,-0.63,-1.5,-2.13,-0.37,-1.37,0.63,-0.25,2.5,-1.37,-0.25,0.25,-0.5,0.12,1.25,1.276006573
1.25,1,0.88,0.63,1.12,0.75,-0.25,0.37,0.25,1.75,0.75,0.5,3.5,-10.5,-0.25,-18.75,-14.13,-2.25,-2.25,-0.5,-1.88,-2.38,-0.5,-1.75,-2.13,-0.25,-1.37,0.37,0.5,3.25,-1.12,-0.25,-1.25,0,0,0.75,1.240954978
2,1,0.63,1.63,0.25,0.75,0.25,0.12,6,1.5,0.12,0.63,-15.75,-10.38,-22.75,-14.75,17.25,-2.25,-2.13,-0.5,-1.88,-2.5,-0.63,-1.63,-2.13,-0.5,-1.25,0.75,0.5,0.37,-1.37,-0.37,-4.75,-0.75,-0.25,1.12,1.194254138
1.88,1,1.25,0.63,0,1,0,0.88,4.25,1,0.25,0.5,-10.13,-15.75,-9.88,31.87,-0.37,-2.25,-2.25,-0.5,-2,-2.63,-0.63,-1.63,-2.13,-0.37,-1.37,1.12,0.12,1.37,-1.25,0,11.88,-0.88,0.12,0.88,1.140368955
2.25,1.25,0.5,0.5,0.37,0.88,0.75,0.37,0.5,1.12,0.37,0.63,-24.75,-8.75,8,-0.75,-9.88,-2.25,-2.13,-0.5,-2.13,-2.63,-0.75,-1.63,-1.88,-0.37,-1.5,0.63,0.12,-1,-1,-0.25,4.88,-0.5,0,1.37,1.083252946
2.38,0.63,1.12,1,0.25,1.5,0.5,-0.25,-0.25,1.25,0.37,0.75,1.37,15.75,-6,0.25,-0.37,-2.25,-2.25,-0.5,-2,-2.75,-0.75,-1.5,-2,-0.37,-1.5,0.63,0,1.5,-2,-0.12,0.37,-0.63,0.25,1.12,1.025709109
1.75,1,0.88,0.37,1,1.25,-0.5,0.37,0.63,1.12,1.12,0.63,2.75,-5.75,-15.13,-4.25,-15.25,-2.25,-2.13,-0.5,-2,-2.38,-0.75,-1.75,-2.13,-0.25,-1.37,0.37,0.25,2.25,-1.37,-0.12,-0.12,-0.12,0.25,0.63,0.969426074
1.75,0.88,0.75,1.5,0.75,0.37,0.25,0.25,0,1.75,0.37,0.37,-11.38,-10,-9.63,-20.5,8.38,-2.25,-2.13,-0.5,-1.75,-2.38,-0.75,-1.63,-2,-0.37,-1.25,0.5,0.37,0.5,-1.12,-0.25,-4.13,-0.37,-0.37,1.12,0.915206292
1.88,0.88,1.5,1,-0.12,1,0.12,0.12,4.63,1.25,0.12,0.63,-9,6.38,-21.5,8,3,-2.25,-2.13,-0.5,-1.75,-2.63,-0.88,-1.5,-2.13,-0.25,-1.12,0.75,0.12,1.5,-1.37,0,5.38,-0.88,-0.12,1.12,0.86323345
1.75,1.5,1,0.12,0.37,0.88,0,0.88,2.63,0.88,0.37,0.63,-1.63,-14.88,13.88,6.5,-10.25,-2.25,-2,-0.37,-2,-2.5,-0.75,-1.63,-2,-0.25,-1.5,0.63,0.25,1.63,-1.12,-0.37,1.88,-0.5,0,0.88,0.813327251
2.25,1.12,0.25,0.88,0.37,1,0.5,-0.12,-1.88,1.37,0.37,0.63,-15.13,21.25,7.63,-10.63,-10.13,-2.25,-2.13,-0.5,-2,-2.63,-0.75,-1.5,-1.75,-0.5,-1.5,0.75,0.12,1.37,-1,-0.5,-0.37,-0.5,-0.12,1.37,0.765191056
2.13,0.5,1,0.88,0.5,1.5,-0.12,0,0.37,1.25,0.75,0.75,26.12,5.88,-15.75,-10.38,-8.13,-2.25,-2.13,-0.63,-2.13,-2.63,-0.5,-1.37,-2.13,-0.5,-1.5,0.5,0,3.63,-1.63,0,0.37,-0.75,0.25,0.75,0.718603079
1.37,1,0.75,0.75,0.88,0.5,0.12,0.37,0.25,2,0.63,0.63,3.5,-10.25,-14.13,-38.13,-5.38,-2.25,-2.13,-0.5,-2.13,-2.5,-0.63,-1.63,-2,-0.37,-1.37,0.37,0.37,2.63,-1.12,0,-1.12,-0.37,-0.12,0.88,0.673531074
2,1,1.37,1.12,0,1,0.25,0.12,4,1.5,0,0.63,-9.75,1.37,-41.25,-13.88,28.5,-2.25,-2.25,-0.63,-1.88,-2.5,-0.88,-1.5,-2.13,-0.5,-1.12,0.63,0.63,1,-1.5,0,-4.75,-0.75,-0.37,1.25,0.630146769
1.88,1.12,1.37,0.37,0,1,-0.12,0.75,3.5,0.75,0.5,0.63,-4.75,-20.87,-4,7.25,-5.75,-2.25,-2.13,-0.5,-2,-2.63,-0.5,-1.63,-2.13,-0.25,-1.12,1,0.12,1.37,-1.12,-0.12,10.75,-0.63,0.12,1,0.588779936
2.5,1.12,0.5,0.75,0.12,0.75,0.75,0.37,-0.88,1.37,0.37,0.63,-20.12,-4.5,12,0.37,-10.5,-2.25,-2.13,-0.63,-2.13,-2.5,-0.75,-1.63,-2,-0.37,-1.37,0.75,0.12,0.25,-1,-0.37,-0.75,-0.63,0,1.63,0.549886073
2.13,0.37,0.75,0.88,0.25,1.5,0.25,-0.37,0.12,1.25,0.25,0.88,0.5,6.13,-10.88,-10,10,-2.25,-2.13,-0.5,-2,-2.63,-0.63,-1.5,-2.25,-0.5,-1.12,0.5,-0.12,1.88,-1.37,0.12,0.25,-0.63,0.37,1.37,0.514088576
1.37,1.12,0.75,0.75,1.12,0.75,-0.37,0.25,0.37,1.37,0.88,0.5,7.88,-5.38,-15.13,-4.13,-15.38,-2.38,-2.25,-0.5,-2.13,-2.5,-0.5,-1.63,-2.13,-0.37,-1.37,0.5,0.12,1.63,-1.25,0,-0.25,0,0,0.5,0.482306495
1.75,0.88,0.75,1.12,0.5,0.37,0.12,0.25,1,1.63,0.25,0.37,-10.38,-9.75,-7.88,-15.38,11.63,-2.25,-2.25,-0.63,-1.88,-2.5,-0.88,-1.63,-2,-0.37,-1.25,0.63,0.12,0.63,-1.5,-0.12,-4.88,-0.25,-0.5,1,0.455926924
1.88,0.75,1.63,1.12,-0.37,1.12,0,0.5,4,1,0.25,0.63,-9.88,4,-15,25.75,6.25,-2.25,-2.13,-0.37,-1.88,-2.63,-0.63,-1.63,-2.13,-0.25,-1.12,0.63,0.25,1.63,-1.5,0,1.12,-1,0,1.12,0.436987408
1.5,1.37,0.37,0.12,0.25,0.88,0.63,0.75,-0.12,1,0.37,0.5,-13.25,-7,31.62,-1.5,-10.13,-2.25,-2.25,-0.5,-2,-2.75,-0.75,-1.5,-2.13,-0.25,-1.63,0.37,0.25,0.88,-1,-0.12,1.5,-0.63,0,1,0.428336611
2.25,0.88,0.25,1.12,0.37,1.5,0.37,-0.12,-1.12,1.5,0.37,0.75,-9.13,27.25,4.25,0.25,-4.88,-2.25,-2,-0.75,-1.88,-2.75,-0.75,-1.5,-2,-0.5,-1.37,0.63,0,1.37,-1.63,-0.37,-0.12,-0.63,-0.12,1.5,0.433565666
1.63,0.5,1,0.88,0.75,1.37,-0.25,0.25,0.37,1.25,0.88,0.75,25.5,4.63,-14.5,-4.88,-25.37,-2.25,-2,-0.5,-2.13,-2.63,-0.37,-1.5,-2.25,-0.37,-1.37,0.63,0.12,2.5,-1.63,-0.12,-0.12,-0.5,0.25,0.75,0.456238363
1.5,0.88,0.75,1,1.12,0.37,0.12,0.37,0,1.75,0.63,0.37,-5.13,-9.38,-15,-35.63,-5,-2.25,-2.13,-0.5,-2,-2.5,-0.63,-1.63,-2,-0.37,-1.5,0.63,0.37,1.75,-1.25,-0.25,-10.75,-0.37,-0.12,1.12,0.498108089
2.13,0.88,1.75,1.12,0,1,0.12,0.25,5.13,1.37,0.12,0.63,-9.75,-0.5,-27.12,-4.25,13,-2.25,-2.25,-0.5,-1.88,-2.63,-0.88,-1.5,-2.13,-0.37,-1.12,0.75,0.5,1.12,-1.12,0.12,-4.25,-0.75,-0.12,1.12,0.557168674
1.75,1.5,1.25,0.37,0.25,1,0,0.88,2.13,0.75,0.37,0.63,-4.75,-14.63,2.13,6.13,-1.75,-2.25,-2.13,-0.37,-2,-2.75,-0.75,-1.63,-2,-0.12,-1.37,0.88,0.25,1.25,-0.88,0,10.38,-0.63,0,1,0.627484483
2.5,1.12,0.37,0.88,0.25,0.75,0.5,0.12,-1.25,1.25,0.37,0.5,-8.13,-4,6.75,-10.75,-9.88,-2.25,-2,-0.5,-2,-2.75,-0.75,-1.5,-2,-0.37,-1.37,0.75,0.12,1.25,-1,-0.37,-0.12,-0.63,-0.12,1.25,0.701370184
2,0.37,0.88,0.88,0.12,1.63,-0.12,-0.12,0.12,1.37,0.37,0.75,12.63,7.25,-10.38,-5,4.13,-2.13,-2.13,-0.5,-1.88,-2.63,-0.5,-1.5,-2.25,-0.37,-1.25,0.63,-0.12,1.5,-1.5,0,0.25,-0.63,0.25,1.25,0.772019719
1.37,1,1.37,0.63,0.88,0.75,-0.37,0.25,0.12,1.25,0.75,0.5,6.13,-4.75,-14.88,-7.88,-14.75,-2.25,-2.13,-0.5,-2,-2.38,-0.5,-1.75,-2.13,-0.5,-1.63,0.5,0.5,1.88,-1.12,0,0.25,0,-0.12,0.63,0.834810442
2,1,0.75,1.12,0.63,0.5,0.25,0.12,2.13,1.75,0.12,0.5,-10.25,0.63,-24,-19.75,25.75,-2.25,-2,-0.63,-2,-2.5,-1,-1.63,-2.13,-0.63,-1.25,0.88,0,1,-1.37,-0.12,-5,-0.5,-0.5,1.12,0.887291808
1.88,0.75,1.12,1,-0.12,1.12,0,0.5,8.88,1,0.25,0.5,-10.13,-17,-9.25,15.25,4.25,-2.25,-2.25,-0.5,-2,-2.38,-0.75,-1.63,-2.13,-0.37,-1.25,0.63,0.12,1.63,-1.63,0,6.88,-0.88,0.12,1,0.928628323
2,1.37,0.5,0.37,0.25,0.88,0.63,0.5,-0.12,1.25,0.37,0.63,-27.62,-3.38,36.75,4.25,-9.63,-2.25,-2,-0.5,-2.13,-2.5,-0.75,-1.63,-2,-0.25,-1.37,0.63,0.12,-0.25,-1.12,-0.12,0.25,-0.5,0,1.25,0.95901798
2.38,0.63,0.37,1.12,0.25,1.5,0.12,-0.25,-1,1.25,0.37,0.75,-8.88,6.38,-1,-9.88,1.12,-2.25,-2,-0.63,-2,-2.75,-0.75,-1.5,-2,-0.5,-1.37,0.75,0,2.25,-1.37,-0.25,0.25,-0.63,-0.12,1.25,0.979256747
1.5,0.5,0.88,0.88,0.63,1.37,-0.5,0.37,0.37,1.25,0.75,0.75,25.75,-0.63,-14.88,-5.13,-21,-2.25,-2.13,-0.5,-2.25,-2.75,-0.63,-1.5,-2.13,-0.37,-1.37,0.63,-0.12,2.25,-1.63,-0.12,-0.25,-0.25,0.25,1,0.990461418
1.88,1,0.75,1.37,0.75,0.12,0.25,0.37,0.12,1.88,0.63,0.37,-5.75,0.37,-9.75,-17.5,-4.5,-2.25,-2.13,-0.5,-2.13,-2.63,-0.75,-1.63,-2,-0.37,-1.37,0.63,0.5,0.63,-1.37,-0.25,-10.38,-0.25,-0.25,1.12,0.993924547
2,0.88,1.5,1.25,-0.12,0.88,0.12,0.12,6,1.5,0.12,0.63,-10.13,5.38,-21.62,6.88,8.38,-2.25,-2.13,-0.63,-1.88,-2.63,-0.75,-1.63,-2.13,-0.37,-1.12,0.75,0.37,1.5,-1.25,0.25,-9.5,-0.75,-0.12,1.12,0.991072704
1.75,1.63,1,0.37,0.37,1,-0.12,0.75,2.25,0.88,0.25,0.5,-4.38,-15.75,7.75,11.75,-10.13,-2.25,-2.13,-0.5,-2,-2.75,-0.75,-1.63,-2,-0.25,-1.37,0.12,0.25,1.25,-1.25,0.37,5.13,-0.5,0,0.88,0.983500375
2.5,1,0.37,0.88,0.37,0.75,0.75,0,-1,1.37,0.37,0.63,-9.25,2.63,7.63,-5.5,-9.88,-2.25,-2.13,-0.63,-2.13,-2.75,-0.75,-1.5,-1.88,-0.5,-1.5,0.63,-0.12,1.25,-1.37,-0.12,-0.5,-0.5,-0.12,1.63,0.973056536
2,0.25,1.12,0.75,0.12,1.37,0.12,-0.12,0.25,1.25,0.37,0.88,13.13,10.25,-15.13,-10.25,-3.5,-2.25,-2.13,-0.63,-1.88,-2.63,-0.63,-1.5,-2.13,-0.37,-1.25,0.63,-0.25,2.75,-1.5,0,0.25,-0.75,0.37,1.25,0.961964264
1.25,1,0.5,0.63,0.88,0.75,-0.12,0.37,0.25,1.5,0.63,0.5,5.88,-10.13,-14.88,-18.37,-14.88,-2.25,-2.13,-0.5,-2,-2.63,-0.5,-1.63,-2.13,-0.37,-1.5,0.25,0.37,2.88,-1.37,-0.12,-0.88,-0.37,-0.12,0.63,0.952920361
