0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0.12,0.37,-0.12,0.25,-1.25,11.38,-0.75,-15.38,0.37,-15.75,-4.25,-3.88,-1.37,-2.75,-2.63,-0.75,-1.5,-2,0.37,0,0.63,-0.12,3.88,-0.25,0.63,0.37,0.25,1,1.75,2,2.13,2.38,0.75,0.5,-0.12,-1,0.837070839
0.12,0.25,0.12,0.25,-1.5,5.88,-5,-15.13,1.63,-20.75,-4.25,-4,-1.37,-2.88,-2.38,-0.75,-1.63,-2,0.37,-0.12,0.63,0.12,2.63,0,0.88,0.12,0.63,1.12,1.5,2.13,2.13,2.25,1.37,0.25,-0.5,-0.63,0.798448116
0.12,0.12,0.37,0.37,-1.37,3.88,-9.75,-15.25,-22.25,-19.5,-4.13,-4,-1.37,-2.88,-2.38,-0.63,-1.75,-1.88,0.37,0,0.5,0.25,2.38,0,0.75,0.25,0.75,1,1.12,2.5,2.13,2.25,1.5,0.25,-0.63,-0.5,0.759069245
0.12,0.25,0.37,0,-1.37,-4,-9.38,0.63,-24.75,-2.5,-4.25,-3.88,-1.37,-2.75,-2.25,-0.75,-1.63,-1.88,0.37,0,0.5,0.37,2.5,0.12,0.63,-1,0.75,0.75,1.25,2.5,2.13,2.25,1.63,0.25,-0.63,-0.37,0.722536597
0,0.63,0.25,-0.25,-1.37,-10.25,-9.25,-8.88,-16.12,7.75,-4.25,-3.88,-1.37,-2.63,-2.25,-1.12,-1.75,-1.88,0.37,0.12,0.88,0.25,0.37,0.25,0.37,-5.63,0.63,0.63,1.5,2.5,1.88,3,1.25,-0.25,0,-0.5,0.691640672
0,0.88,0,-0.37,-1.25,-10.25,0.25,-38.63,-9.25,32.38,-4.25,-3.88,-1.5,-2.63,-2.25,-1,-1.63,-1.75,0.37,0.12,0.63,-0.12,1,0,0.5,-4.88,0.63,0.5,1.75,2.38,2,3.25,1,-0.5,0,-0.63,0.668910117
0,0.75,-0.12,-0.37,-1.25,-9.88,1,-20.75,-7.88,5.13,-4.25,-3.88,-1.37,-2.63,-2.38,-0.88,-1.63,-1.75,0.37,0.12,0.75,0.37,1.5,-0.25,0.63,-5,0.12,0.37,1.75,2.5,2.13,2.75,0.63,-0.37,0.12,-0.5,0.656186317
0.5,0.63,-0.37,-0.25,-1.12,-9.25,4.13,-4.63,14,4.75,-4.25,-3.88,-1.25,-2.63,-2.5,-0.88,-1.63,-1.75,0.5,0.25,0.88,0,2,-0.12,0.88,-4.63,0.12,0.75,1.88,2.5,2.5,2.63,0.63,-0.25,0,-0.5,0.655238698
0.63,0.37,-0.5,0,-1.25,-9.63,-20.12,-4,31.75,4.63,-4.25,-4,-1.37,-2.88,-2.63,-0.88,-1.63,-2,0.37,0.25,0.75,0,1.75,-0.12,0.88,6.75,0.12,0.88,1.75,2.5,2.5,2.25,0.25,0,-0.25,-0.5,0.666726385
0.75,0.25,-0.63,0,-1.25,-5.5,-10.13,2.63,2.88,-6.88,-4.25,-3.88,-1.37,-2.75,-2.5,-0.75,-1.63,-1.88,0.5,0,1,0.12,1.63,0,1,5.75,0.25,0.88,1.63,2.63,2.5,2.25,0.25,0.12,0,-0.12,0.6897071
0.25,0.12,-0.25,-0.12,-1.25,-18.37,-14.38,33.25,8.25,-10.75,-4.25,-3.75,-1.37,-2.88,-2.5,-0.75,-1.75,-1.75,0.75,0,0.75,0.25,2.13,0,0.5,1.5,0.5,0.75,1.75,3,2.13,2,1,0.12,-0.25,0,0.721710663
0.25,-0.12,0,-0.12,-1.25,-29.87,-9.75,31,5.13,-10.13,-4.25,-3.88,-1.37,-2.75,-2.5,-1,-1.75,-1.75,0.63,-0.12,0.75,0.12,0.88,0,0.5,6.13,0.37,0.88,1.5,2.88,2.13,1.63,0.88,0,-0.12,-0.12,0.759350645
-0.12,-0.25,0,-0.12,-1.25,-4,12.5,5.5,-9.63,-9.63,-4.25,-3.88,-1.37,-2.75,-2.63,-0.88,-1.63,-1.75,0.37,0,0.63,0.25,-0.37,0,0.5,3.5,0.5,0.88,2.13,2.88,1.75,2.25,1,-0.12,0.5,-0.37,0.79948143
-0.25,0.25,-0.12,-0.12,-1,-9.75,31.75,2.75,-10,0,-4.13,-3.75,-1.5,-2.75,-2.63,-0.88,-1.63,-1.5,0.25,0,0.75,0,0.88,-0.12,0.12,-0.25,0.37,0.75,2.13,2.5,1.63,2.25,0.88,0,0.5,-0.5,0.839841293
-0.5,0.37,-0.37,-0.12,-1,-3.38,7.63,0.5,-10.38,0.37,-4.13,-3.75,-1.37,-2.75,-2.5,-0.88,-1.5,-1.63,0.12,0,0.5,-0.12,1.5,-0.25,0.25,-0.25,0.5,0.75,1.88,2.63,1.5,2.38,0.75,-0.37,0.37,-0.75,0.879538052
-0.37,0.5,-0.12,0.12,-1,12.13,6,-10.75,-10.5,3.75,-4.13,-4,-1.5,-2.88,-2.5,-0.75,-1.63,-2,0.37,0,0.75,-0.25,2.88,-0.25,0.63,0,0.5,1.25,2.25,2.13,2.13,2.38,0.75,0.25,0.12,-1.12,0.918943363
0.12,0.37,0,0.25,-1.12,26.75,4,-15.75,1,-21.5,-4.13,-3.88,-1.5,-2.88,-2.5,-0.75,-1.63,-2,0.5,0.12,0.63,0,2.5,-0.12,0.75,0.12,0.37,1.12,1.75,1.88,2.13,2.13,0.88,0.63,-0.12,-1,0.959027735
0.12,0.37,-0.12,0.12,-1.12,11.25,-6.13,-15.38,-4,-11.5,-4.25,-3.88,-1.37,-2.88,-2.5,-0.88,-1.63,-1.88,0.37,0,0.63,0.25,3,-0.25,0.63,0.25,0.5,1.12,1.75,1.88,2,2.25,1.12,0.63,-0.25,-0.88,1.000229571
0.25,0.25,0.25,0.12,-1.37,9,-10.75,-15.13,-7.63,-15.25,-4.25,-4,-1.37,-2.75,-2.38,-0.75,-1.75,-1.88,0.37,0,0.63,-0.12,2.25,0.12,0.63,-0.37,0.75,1,1.37,2.5,2.13,2.13,1.75,0.25,-0.63,-0.5,1.041340807
0.12,0.25,0.37,-0.12,-1.25,-6.38,-10.63,-15.5,-35.13,-5.13,-4.13,-3.88,-1.25,-3,-2.38,-0.75,-1.75,-1.88,0.37,0,0.5,0.25,3.75,0,0.5,-0.88,0.75,0.88,1.25,2.38,2,2.13,1.37,0,-0.5,-0.5,1.07973028
0.12,0.37,0.37,-0.37,-1.37,-10.5,-9.75,-11.38,-14.75,-2,-4.25,-3.88,-1.37,-2.88,-2.38,-0.88,-1.63,-1.75,0.37,-0.12,0.37,0.25,0.63,-0.12,0.5,-1,0.63,0.5,1.63,2.5,2,2.63,1.5,-0.12,0,-0.63,1.11282347
0.12,0.75,0.25,-0.37,-1.25,-10,-4.63,-23.25,-9.13,12.63,-4.13,-3.88,-1.37,-2.63,-2.38,-0.88,-1.63,-1.88,0.5,0.25,0.63,0.37,1.5,0,0.5,-5,0.63,0.5,1.88,2.5,2,3,1.12,-0.37,0,-0.63,1.139307479
0,0.88,0,-0.37,-1.25,-10.38,0.5,-36.5,-5,22.62,-4.25,-3.88,-1.37,-2.75,-2.38,-0.88,-1.63,-1.88,0.37,0.25,0.88,0.25,1.63,-0.12,0.75,-3.75,0.5,0.37,1.75,2.5,2,3.13,0.75,-0.63,0,-0.63,1.159307749
0.25,0.75,-0.5,-0.37,-1.25,-9.5,-7.38,-16.62,21.75,6.13,-4.13,-4,-1.25,-2.88,-2.5,-0.88,-1.5,-1.88,0.5,0.25,0.88,0.25,1.5,-0.12,1,-3.5,0.25,0.63,1.88,2.38,2.63,2.75,0.63,-0.25,0,-0.5,1.174052483
0.63,0.5,-0.63,-0.12,-1.12,-10.25,-10.38,-8.63,27,4.38,-4.25,-3.88,-1.12,-2.88,-2.38,-0.88,-1.63,-1.88,0.5,0.25,0.63,0.12,2.13,-0.25,0.88,1.12,0,0.75,1.75,2.5,2.63,2.75,0.37,-0.12,-0.12,-0.37,1.185393937
0.75,0,-0.5,-0.12,-1.25,0.63,-9.63,1.25,11,-5,-4.25,-3.88,-1.37,-2.75,-2.5,-0.88,-1.63,-1.88,0.63,0,1,0.12,1.75,0,0.63,6.88,0.12,0.88,1.63,2.5,2.38,2,0.37,0,-0.12,0,1.195504106
0.63,0.12,-0.5,-0.12,-1.12,-7,-14.38,31.62,5.13,-0.88,-4.25,-3.88,-1.37,-3,-2.5,-0.75,-1.75,-1.5,0.5,-0.12,0.63,0.12,1.88,0.12,0.88,6,0.5,0.75,1.75,2.88,2.38,2,1,0.12,-0.12,0.12,1.206466703
0.5,-0.37,-0.25,-0.12,-1.25,-15.88,-4.75,30,4.13,0.75,-4.25,-3.88,-1.37,-2.75,-2.38,-0.75,-1.75,-1.75,0.63,0,0.63,0.25,1.88,0.12,0.88,1.25,0.5,0.75,1.63,2.75,2.25,1.63,1.37,0.12,-0.12,0,1.219803375
0.12,-0.37,0,0,-1.25,-14.5,-1.88,8.5,-0.63,-9.75,-4.13,-3.75,-1.37,-2.88,-2.38,-0.88,-1.75,-1.75,0.5,-0.12,0.37,0.25,-0.5,0.12,0.25,4.63,0.63,0.75,2,2.75,1.88,1.88,1,0.12,0.5,-0.25,1.236011743
-0.25,0.37,-0.12,-0.12,-1.12,-9,12.5,5.38,-0.12,-10.25,-4.13,-3.75,-1.5,-2.88,-2.5,-0.75,-1.5,-1.75,0.37,-0.12,0.75,0.12,1.88,0,0.63,-0.25,0.37,0.63,2.25,2.75,1.5,2.38,1,0,0.5,-0.37,1.254253032
-0.63,0.37,-0.12,-0.25,-0.88,-3.63,15.25,-5.5,-9.63,0.75,-4.13,-3.88,-1.37,-2.75,-2.5,-0.88,-1.63,-1.75,0.37,0,0.88,0.12,1.88,0.12,0.12,-0.37,0.37,0.63,2,2.63,1.5,2.38,1.12,0,0.5,-0.75,1.27238865
-0.37,0.37,-0.12,0,-1,2.75,5.88,-10.5,-10.5,-1,-4.13,-3.88,-1.37,-2.75,-2.38,-0.88,-1.37,-1.88,0.37,0,0.75,0,2.38,0,0.75,0,0.37,0.88,2,2.13,2,2.5,0.88,0.5,0.25,-0.88,1.287391065
0.12,0.5,-0.12,0.25,-1,26.62,4.5,-0.12,-6,-8.5,-4.13,-3.88,-1.25,-2.75,-2.25,-0.75,-1.63,-1.88,0.25,0,0.75,0,2.75,-0.37,0.37,0.5,0.37,1.25,1.88,1.75,2,2.38,0.88,0.75,0.12,-1.12,1.29596234
0.25,0.25,-0.37,0.37,-1.12,16.25,-0.37,-14.63,0.75,-10.13,-4.25,-3.75,-1.25,-2.75,-2.63,-0.75,-1.5,-2,0.37,0.12,0.63,0,4.25,-0.5,0.5,0.37,0.37,1,1.75,1.88,2.13,2.38,0.88,0.5,-0.37,-0.63,1.294990732
0.12,0.37,0.12,0.25,-1.37,6,-0.75,-14.88,-5,-16.25,-4.25,-4,-1.37,-2.63,-2.38,-0.75,-1.63,-2,0.5,-0.12,0.5,0.12,2.25,0,0.75,-0.25,0.75,1,1.5,2.13,2.25,2.25,1,0.25,-0.5,-0.37,1.28183618
0.12,0.25,0.5,0,-1.25,4.5,-0.37,0.12,-33,-15.5,-4.13,-4,-1.37,-2.75,-2.38,-0.75,-1.75,-1.88,0.5,0,0.5,0.25,3.13,-0.12,0.63,0.37,0.63,1,1.37,2.38,2.13,2.13,1.75,0.25,-0.63,-0.63,1.254928546
0.12,0.25,0.25,0,-1.25,-0.5,-10.5,-0.88,-20.37,-8.38,-4.25,-4,-1.5,-2.75,-2.5,-0.75,-1.75,-1.88,0.37,-0.12,0.5,0.37,0.63,-0.12,0.75,-4.75,0.63,0.75,1.63,2.63,2,2.88,1.37,-0.25,0,-0.5,1.21480147
0,0.75,0,-0.37,-1.12,-9.75,0.5,-26.37,-8.38,10.25,-4.25,-4,-1.37,-2.63,-2.38,-1,-1.63,-1.88,0.37,0.12,1,0.37,1.75,-0.12,0.75,-4.75,0.12,0.5,1.88,2.5,2.5,2.63,0.63,-0.12,-0.12,-0.63,1.164362695
0.63,0.63,-0.63,0,-1.25,-10,-14.63,1.12,8,-5.25,-4.25,-4,-1.37,-2.75,-2.63,-0.75,-1.63,-1.75,0.5,-0.12,0.88,0.12,2,0.63,0.75,5,0.37,0.88,1.63,3,2.38,1.63,0.88,0.25,0,0,1.107693031
0.37,-0.25,-0.12,-0.12,-1.12,-16,-5.88,7.88,-5.63,-10,-4.13,-3.88,-1.37,-2.88,-2.38,-0.88,-1.63,-1.75,0.37,0,0.63,0.12,-0.25,-0.25,0.37,4.75,0.5,0.75,2.25,2.63,1.5,2.38,0.88,0,0.5,-0.37,1.048568147
-0.37,0.37,-0.25,-0.12,-1,1.75,5.38,-0.75,-9.88,0.25,-4.13,-3.88,-1.37,-2.75,-2.63,-0.75,-1.5,-1.88,0.37,0.12,0.75,-0.12,1.88,-0.25,0.63,0.5,0.37,1.37,2,1.88,2.13,2.5,0.88,1,-0.12,-1.12,0.989756462
0.25,0.25,-0.25,0.25,-1.12,3.63,-4.88,-15.63,-0.25,-14.5,-4.13,-4,-1.37,-3,-2.38,-0.75,-1.75,-2,0.5,0,0.5,0,2.25,0,0.63,0,1,1.12,1.37,2.38,2.13,2.25,1.75,0.25,-0.63,-0.5,0.932960629
0,0.12,0.37,0.12,-1.37,-0.25,-10.38,-11,-16.5,2.25,-4.13,-3.88,-1.37,-2.5,-2.38,-0.88,-1.75,-1.75,0.37,0,0.5,0.37,1.12,0,0.5,-5.13,0.63,0.37,1.75,2.5,2,2.75,1.25,-0.37,0,-0.63,0.879004547
0.12,0.5,0,-0.63,-1.25,-10,5.38,-16.25,6.25,7.13,-4.25,-4,-1.37,-2.88,-2.5,-1,-1.75,-1.75,0.37,0.12,0.5,0.12,2,0,1,-9.5,0.12,0.75,1.75,2.38,2.5,2.5,0.5,0.12,-0.12,-0.63,0.828030946
0.5,0.12,-0.5,-0.12,-1.25,-4.5,-10.25,3.25,6.88,-0.75,-4.25,-4,-1.25,-2.88,-2.38,-0.75,-1.63,-1.75,0.63,0,0.75,0.25,2,0,0.88,5,0.63,0.88,1.63,3,2.25,1.63,1,0.12,-0.12,0,0.779712954
0.25,-0.12,-0.12,-0.12,-1.25,-10.38,12.38,6.63,-11.5,-10.38,-4.13,-3.88,-1.5,-2.75,-2.38,-0.75,-1.5,-1.75,0.37,0,0.75,0.12,1.25,0.12,0.12,-0.25,0.5,0.63,2.25,2.63,1.5,2.25,1.25,-0.25,0.5,-0.63,0.733508551
-0.37,0.25,-0.12,0.12,-1,7.25,5.88,-15,-9.5,7.88,-4.13,-3.88,-1.5,-2.75,-2.5,-0.75,-1.63,-2,0.37,0,0.75,0,2.38,-0.25,0.63,0.25,0.5,1.12,1.75,1.88,2.13,2.38,0.88,0.5,-0.25,-1.12,0.688941484
0,0.37,-0.12,0.25,-1.37,5.63,0.63,-14.75,-5.63,-15.13,-4.25,-4,-1.37,-2.75,-2.25,-0.63,-1.63,-2,0.5,-0.12,0.5,0.25,2.63,0,0.37,0,0.88,1,1.12,2.5,2.13,2.25,1.63,0.25,-0.5,-0.37,0.645826331
0,0.37,0.12,-0.37,-1.25,-10.38,0.25,-18.62,-14.63,21.25,-4.25,-3.88,-1.37,-2.75,-2.25,-1,-1.5,-1.88,0.37,0,0.75,0.12,1.12,0,0.12,-4.75,0.63,0.25,1.75,2.5,2,2.88,1.25,-0.75,0.12,-0.63,0.60434476
0.37,0.75,-0.37,-0.37,-1.25,-10,-7.5,-10.75,23.25,4.38,-4.13,-3.88,-1.37,-2.63,-2.5,-0.88,-1.5,-1.88,0.63,0.25,0.75,0,2,0.12,1.12,1.5,0.12,0.88,1.75,2.38,2.5,2.5,0.37,0,-0.12,-0.12,0.564976092
0.5,-0.12,-0.37,0,-1.25,-12.38,-10.5,36.88,5.25,-11,-4.25,-3.75,-1.37,-2.88,-2.5,-0.88,-1.63,-1.75,0.63,-0.12,0.88,0.12,1.5,0,1,1.75,0.5,0.75,1.63,2.75,2.13,1.88,1,0.12,0.5,-0.25,0.528383701
-0.12,0.25,0,-0.12,-1,-3,30.87,8.25,-9.63,0.5,-4.13,-3.88,-1.5,-2.88,-2.38,-1.12,-1.5,-1.63,0.12,0,0.75,0.12,1.75,0.25,0.25,0.25,0.5,0.75,2.25,2.5,1.63,2.5,0.88,0,0.5,-0.88,0.495380782
-0.25,0.25,-0.12,0.37,-1.12,27,9.63,-15.25,-4.5,-13.5,-4.13,-3.75,-1.37,-2.75,-2.5,-0.75,-1.5,-1.88,0.37,0,0.63,0.12,4.38,-0.12,0.5,0.12,0.5,1.12,1.63,1.75,2.13,2.38,0.88,0.5,-0.75,-0.5,0.467039855
0.12,0.25,0.5,0.12,-1.12,5.13,0.12,-14.38,-22.25,-14.5,-4.13,-3.88,-1.37,-2.88,-2.5,-0.75,-1.75,-1.88,0.37,-0.12,0.5,0.63,2.63,0.12,0.37,-1.5,0.63,0.75,1.37,2.63,2,2.5,1.5,-0.5,0,-0.37,0.444944191
0.12,0.88,0,-0.25,-1.25,-10.13,-4.38,-43.25,-8.38,30.87,-4.25,-4,-1.37,-2.63,-2.5,-1,-1.63,-1.88,0.37,0,0.88,0.5,1.37,-0.12,0.63,-4,0.12,0.63,1.75,2.38,2.13,2.88,0.63,-0.5,0,-0.75,0.431505693
0.75,0.5,-0.25,0,-1.25,-4.25,-14.63,-9,31.25,-1,-4.25,-4,-1.25,-2.5,-2.5,-0.88,-1.63,-1.88,0.63,0.12,1.12,0.12,2,0.25,0.63,6.88,0.37,1,1.75,2.38,2.38,2,0.88,0.25,-0.12,0.12,0.430155806
0.5,0,-0.12,-0.12,-1.25,-30.75,-10,26.12,-0.75,-10.13,-4.25,-3.88,-1.25,-2.75,-2.5,-1,-1.63,-1.75,0.5,-0.12,0.75,0.25,0,0,0.37,5.38,0.5,0.75,2.25,2.75,1.88,2.13,1.12,-0.25,0.63,-0.5,0.444979921
-0.5,0.37,0,-0.12,-1,-4.63,11.5,-10.88,-10.5,0.37,-4.13,-3.75,-1.37,-2.75,-2.5,-0.75,-1.5,-1.75,0.25,0,0.75,0,1.88,0.12,0.63,0.25,0.37,0.88,2.13,2.25,1.75,2.25,0.75,0.25,0.12,-1,0.479190979
0.12,0.37,-0.25,0.25,-1.12,19,-5.63,0.25,-4.25,-19.62,-4.25,-3.88,-1.37,-2.75,-2.25,-0.75,-1.75,-1.88,0.5,-0.12,0.63,0,3.38,-0.37,0.63,0,0.75,1.12,1.63,2.5,2.25,2.25,1.75,0.37,-0.75,-0.5,0.532622342
0.12,0.37,0.37,0.12,-1.37,-5.5,-0.25,-9.75,-21.37,-5.13,-4.25,-3.88,-1.5,-2.88,-2.5,-0.88,-1.75,-1.88,0.37,-0.12,0.75,0.5,0.75,0,0.75,-5.5,0.75,0.75,1.88,2.63,2.13,2.88,1.37,-0.37,0,-0.37,0.600344423
0,0.75,0,-0.5,-1.25,-9.75,1.12,-25.37,-9.13,9.88,-4.25,-4,-1.37,-2.5,-2.5,-1,-1.63,-1.88,0.37,0.25,1,0.5,1.5,0,0.75,-5.13,0.12,0.88,1.75,2.38,2.63,2.13,0.37,0,0,-0.75,0.674389406
0.75,0.37,-0.5,0,-1.25,-4.88,-14.25,1.63,7.38,-0.37,-4.25,-4,-1.37,-2.75,-2.5,-0.75,-1.75,-1.88,0.63,0,0.88,0.12,2.13,-0.12,1,10.13,0.37,0.75,1.75,2.88,2.5,1.88,1,0.25,-0.25,0,0.747071232
0.37,-0.25,-0.25,0,-1.12,-14.75,-4,8.75,-10,-0.12,-4.25,-3.88,-1.37,-2.63,-2.38,-0.88,-1.5,-1.75,0.5,-0.25,0.75,0.25,0.63,0.12,0.25,-0.12,0.63,0.75,2.13,2.63,1.5,2.38,1,0,0.37,-0.12,0.812997282
-0.37,0.37,0,-0.12,-1,6.88,7.75,-1,-9.88,0.63,-4.13,-4,-1.5,-2.75,-2.5,-0.88,-1.5,-1.75,0.25,0,0.75,0,2.38,-0.37,0.88,0.37,0.25,1.37,2,2.13,2.25,2.5,0.5,0.63,0.12,-1.12,0.869212617
0.12,0.25,-0.37,0.12,-1.25,8,-5.63,-14.75,4.25,-9.63,-4.25,-3.88,-1.37,-2.75,-2.38,-0.88,-1.75,-2,0.37,0,0.5,0.25,1.75,-0.12,0.37,0.12,0.75,1,1.5,2.63,2.13,2.25,1.5,0.37,-0.75,-0.37,0.914534608
0.12,0.25,0.12,0.12,-1.37,-0.25,-9.88,-10.88,-15.5,7.38,-4.25,-3.88,-1.37,-2.5,-2.38,-1,-1.63,-1.75,0.37,0.12,0.88,0.5,1,0,0.5,-4.88,0.5,0.5,1.75,2.38,2,2.88,1.37,-0.63,-0.12,-0.5,0.948889884
0,0.75,-0.25,-0.37,-1.25,0.63,-0.5,-19.87,8.25,13.13,-4.25,-4,-1.25,-2.63,-2.63,-0.88,-1.5,-2,0.63,0.12,0.75,0.25,2.25,-0.25,0.63,-3.88,0.25,1,1.75,2.5,2.38,2.63,0.5,0.12,0,-0.5,0.972870365
0.5,0.12,-0.63,0,-1.25,-5.63,-10.25,7.75,6.63,-4.75,-4.25,-3.88,-1.37,-2.75,-2.5,-0.75,-1.63,-1.63,0.63,-0.12,0.5,0.37,2.25,0.37,0.75,0.5,0.25,1,1.75,2.75,2.13,1.63,0.88,0.12,0.12,-0.12,0.987463531
-0.25,-0.25,-0.12,0.12,-1.12,-13.88,17.75,10.38,-10.13,0.75,-4.13,-3.88,-1.37,-2.88,-2.63,-0.88,-1.5,-1.75,0.25,-0.12,0.88,0,1.88,-0.12,0.12,-0.25,0.37,0.63,2.13,2.5,1.37,2.38,1,0.12,0.5,-0.88,0.993888365
-0.37,0.37,-0.25,0,-1.12,6.38,6,-15.75,-5.25,2.88,-4.25,-3.88,-1.5,-2.75,-2.38,-0.63,-1.37,-1.88,0.5,0.12,0.63,0,2,-0.12,0.37,0.5,0.37,1.12,2,1.75,2,2.38,0.75,0.63,-0.5,-1,0.993506973
0.25,0.37,0.12,0.12,-1.25,4,-9.75,-14.88,-18.62,-13.75,-4.25,-4,-1.37,-2.75,-2.38,-0.63,-1.63,-1.75,0.37,0,0.63,0.37,1.63,-0.12,0.63,0.5,0.75,1,1.25,2.5,2.13,2.25,1.25,0.37,-0.25,-0.37,0.987807856
-0.12,0.5,0.25,-0.5,-1.25,-0.25,-9.88,-28.87,-16,26.12,-4.25,-3.88,-1.37,-2.5,-2.38,-1,-1.75,-1.75,0.37,0.25,0.88,0.5,1.12,-0.25,0.37,-4.13,0.63,0.37,1.88,2.63,2.13,2.88,1,-0.63,0,-0.5,0.978463847
0.63,0.63,-0.25,-0.12,-1.12,-0.12,-18.12,-4.63,26.5,3.63,-4.13,-4,-1.25,-2.63,-2.63,-0.63,-1.63,-1.88,0.63,0,0.88,0.12,2,0.12,0.75,6.63,-0.12,0.88,1.88,2.38,2.63,1.88,0.37,0.12,-0.12,0.12,0.967458726
0.37,0,-0.25,-0.12,-1.25,-18.5,-5,14.13,5.13,0.63,-4.25,-3.88,-1.12,-2.75,-2.5,-0.88,-1.63,-1.75,0.63,-0.37,0.75,0.12,1.25,0,0.5,5.25,0.63,0.88,1.63,3,1.75,1.63,0.75,-0.12,0.5,-0.25,0.957244585
-0.25,0.25,0,-0.12,-1,-9.75,30,4.75,-15.63,-4.25,-4.13,-3.88,-1.5,-2.75,-2.5,-0.88,-1.5,-1.75,0.25,0,0.63,0,1.5,-0.12,0.63,0.37,0.5,0.75,2.13,2.25,1.75,2.5,0.88,0.37,0.25,-1.12,0.950815831
0.12,0.37,-0.25,0.25,-1.12,32,4.38,-15.25,-5.13,-19.12,-4.25,-3.88,-1.37,-2.75,-2.5,-0.88,-1.5,-2,0.37,0,0.75,0,3.88,-0.12,0.63,0,0.63,1.12,1.63,2.13,2.25,2.13,1.25,0.37,-0.75,-0.5,0.951477657
0.12,0.12,0.5,0,-1.37,-0.5,-10.25,-15.63,-21.62,-4.38,-4.13,-3.88,-1.37,-2.63,-2.38,-0.75,-1.75,-1.88,0.37,-0.12,0.63,0.37,0.88,0,0.25,-1.63,0.75,0.63,1.63,2.63,2.13,2.63,1.12,-0.25,0,-0.63,0.962118098
0,0.75,0.12,-0.12,-1.25,-9.75,0.37,-35.38,-9.75,20,-4.25,-4,-1.37,-2.63,-2.5,-1,-1.75,-1.75,0.37,0,0.88,0.37,1.25,-0.25,0.63,-2.13,0.12,0.63,1.88,2.13,2.38,2.75,0.63,-0.12,0,-0.63,0.984130421
