0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0.75,2.13,2.13,0.37,1.25,4.13,1.5,2.75,-9.88,7.88,6,-0.12,-10,0.88,1,0.75,0.37,-0.75,-0.25,0.75,-0.25,-1.5,-3.75,1.5,0.37,0.12,-3.25,-1.63,4.38,-3.5,-1.88,-3.38,-2.88,-1.63,-1.12,0,0.738537052
0.63,2.5,2,0.37,1.37,4,1.25,2.88,-10.88,25.87,4.88,0.5,-6.13,1,1,0.75,0.5,-0.88,-0.25,1,-0.12,-1.5,-3.75,1.25,0.25,1.75,-3.63,-1.75,-0.75,-3.63,-2,-3.25,-3,-1.75,-1.63,0,0.786548631
0.75,2.25,1.88,0,1.63,4,1.25,2.88,0.63,13.38,-10.38,-9.5,5.75,0.88,1,0.75,0.63,-1,-0.25,1,-0.12,-1.37,-3.63,1.37,0.25,2.38,-3.63,-1.75,0.12,-3.63,-2,-3.5,-3.38,-1.75,-1.37,0,0.836377222
0.37,2.13,1.5,0.63,1.63,4,1.75,2.75,21.5,6.63,-0.37,-9.88,4,1,0.88,0.75,0.63,-0.88,-0.12,0.88,-0.37,-1.37,-3.63,1.37,0.12,2.88,-3.88,-1.5,0,-3.63,-1.5,-3.5,-3.38,-1.37,-1.12,-0.25,0.886939574
1.25,2.13,1,0.75,1.5,4,2,2.63,26.12,-1.12,-15,-4.5,-21.25,0.88,1,0.88,0.63,-1,-0.12,0.88,-0.37,-1.37,-3.63,1.25,0,3.75,-3.38,-1.63,0.25,-3.75,-1.5,-3.63,-3.5,-1.37,-1.63,0,0.937163682
1.37,1.5,1.25,0.75,1.37,4,1.88,2.63,6.75,-5.5,-14.88,0.12,-10.25,0.88,0.88,0.88,0.63,-1,0,0.75,-0.37,-1.37,-3.75,1.12,0,4.5,-3.63,-1.5,0.12,-3.63,-1.5,-3.75,-3.25,-1.37,-1.5,0,0.98519873
1.25,1.37,1.75,0.88,1.37,4.38,1.63,2.5,-0.75,-10.63,-16,-27.37,-9.63,0.75,0.88,0.88,0.37,-1,0,0.75,-0.37,-1.25,-3.75,1.12,0.25,2.25,-3.38,-1.37,-0.37,-3.13,-1.63,-3.75,-3.25,-1.37,-1.5,0.75,1.028487228
1.12,1.25,1.75,0.75,1.25,4.38,1.63,2.25,-5.88,-9,-9.5,-26.62,-4.63,0.75,0.88,0.88,0.5,-0.63,0,0.75,-0.25,-1.37,-3.75,1.12,0.63,3.5,-3.5,-1.5,-0.63,-3.25,-2.13,-4.13,-3.13,-1.5,-1.63,0.5,1.064804136
0.75,1.75,1.75,0.63,2.13,4.38,1.12,2.5,-10.75,0.5,-12.63,-15.25,21.75,0.88,1,0.88,0.63,-0.75,-0.37,0.75,-0.25,-1.37,-3.63,0.88,0.75,1,-3.5,-1.63,-11.25,-3.63,-2.25,-3.75,-3.25,-1.37,-1,0.5,1.093105991
0.5,1.75,1.75,0.63,2.13,4.5,1.25,2.5,0.37,0.75,-37.25,-9.88,6.25,0.88,1,0.75,0.63,-0.88,-0.25,0.75,-0.25,-1.5,-3.75,1.75,0.25,1.75,-3.63,-1.75,-4.25,-3.63,-2,-3.63,-3.25,-1.5,-0.88,0,1.113588638
0.12,2,1.63,0.5,2,4,1.12,2.5,0.88,0.25,-20.12,-3,1.88,0.88,0.88,0.88,0.63,-0.88,-0.25,0.88,-0.25,-1.37,-3.38,1.5,1,1.63,-3.75,-1.37,-4.5,-3.75,-2.13,-3.75,-3.25,-0.75,-1.12,-0.25,1.127362445
0.37,1.75,1.63,1.63,1.75,3.63,1.25,2.5,-0.37,-11.75,-10.13,25.75,5.75,0.88,1,0.88,0.5,-1,-0.12,0.75,-0.37,-1.25,-3.38,1.25,0.25,2.25,-3.75,-1.63,-2.5,-3.75,-2,-3.75,-3.38,-0.75,-1.25,-0.37,1.13608018
0.63,1.75,1.5,1.5,1.63,3.25,1.25,2.5,-5.38,-14.5,-1.75,6.38,-5.63,0.88,0.88,1,0.5,-1,-0.25,0.75,-0.25,-1.12,-3.63,1.37,0.25,1.75,-3.75,-1.5,1.12,-4,-1.88,-3.75,-3.25,-1,-1.75,-0.5,1.14167717
0.75,1.75,2.5,1.12,1.25,3.63,1.5,2.5,-7.63,-9.5,24,13.75,-10.5,0.88,1,1,0.37,-1,-0.12,0.75,-0.25,-1.12,-3.75,1.12,0.25,2,-3.38,-1.25,11,-3.75,-1.88,-3.75,-2.63,-1.25,-1.5,0,1.146217902
0.75,1.63,2.25,1,0.88,3.88,1.5,2.5,-29.12,-4.75,37.25,4.5,-9.88,0.88,1,1,0.5,-1,-0.25,0.75,0,-1.37,-3.63,1.37,0.37,2.13,-3,-1.37,2.25,-3.63,-1.88,-3.88,-2.75,-1.25,-1.88,0,1.151787106
0.75,1.88,2.25,0.88,1,4,1.37,2.75,-10.13,-3,6.5,-5.63,0.63,1,1,0.75,0.5,-0.88,-0.37,0.75,-0.25,-1.25,-3.5,1.37,0.37,-0.88,-3.5,-1.75,-1,-3.63,-1.88,-3.25,-2.75,-1.5,-1.75,0.12,1.160228939
0.88,2.38,2.25,0.37,1.5,4.13,1.37,2.88,-4.88,27,4.38,-10.5,0.12,0.88,1,0.75,0.5,-0.75,-0.25,0.88,-0.12,-1.5,-3.75,1.25,0.12,1.5,-3.5,-1.88,-0.12,-3.75,-1.88,-3.25,-3.13,-1.88,-1.5,0,1.172813346
0.63,2.25,1.88,0.25,1.37,4,1.25,2.75,1.12,14.88,0,-10.88,1.25,0.88,1,0.75,0.75,-1,-0.25,1,-0.25,-1.5,-3.75,1.37,0.12,2,-3.63,-1.5,0,-3.75,-2,-3.25,-3.13,-1.75,-1.63,0.12,1.189967431
0.5,2.25,1.5,0.12,1.5,3.75,1.63,2.75,13.38,7.5,-10.63,-10,3.75,0.88,0.88,0.75,0.5,-1,-0.12,0.88,-0.5,-1.37,-3.63,1.25,0.12,3.25,-3.75,-1.75,0,-3.63,-1.5,-3.38,-3.5,-1.37,-1.12,-0.12,1.210816069
1.12,2,1.12,0.75,1.63,4,1.88,2.75,30,-0.5,-15.13,-5.75,-25.62,0.88,0.88,0.75,0.5,-1,0.12,1,-0.37,-1.37,-3.63,1.37,0.25,3.13,-3.88,-1.63,0.63,-3.88,-1.5,-3.5,-3.5,-1.5,-1.5,-0.25,1.232852204
1.5,1.25,1.37,0.75,1.5,4.13,1.88,2.75,13.38,-5.75,-14.63,-6.25,-13.63,0.88,0.88,0.75,0.63,-0.88,0.12,0.75,-0.37,-1.37,-3.75,0.88,0.5,3.63,-3.88,-1.88,0,-3.38,-1.63,-4,-3.5,-1.25,-1.5,0.12,1.25187619
1.12,1.37,1.63,0.88,1.37,4.5,1.5,2.63,4.38,-10.25,-15.38,-33.88,-5.13,0.75,0.88,0.88,0.5,-0.75,-0.12,0.5,-0.37,-1.25,-3.75,1,0.37,2.63,-3.75,-1.63,0.12,-3.25,-1.63,-3.88,-3.25,-1.37,-1.5,0.25,1.262470232
1,1.25,1.75,0.75,1.37,4.5,1.25,2.25,-9.63,-9.63,-8.88,-22.12,-4,0.88,1,0.75,0.5,-0.75,0,0.63,-0.25,-1.25,-3.75,1,0.75,2.5,-3.63,-2,-1,-3.25,-2.25,-3.88,-3.13,-1.37,-1.5,0.75,1.259477249
0.75,1.63,1.75,0.75,2.13,4.38,1.25,2.5,-10.25,-9.5,-24.12,-20.75,27.87,0.88,1,0.88,0.75,-0.88,-0.12,0.63,-0.37,-1.37,-3.5,1.37,0.25,1.12,-3.75,-1.88,-11.75,-3.5,-2,-3.75,-3.13,-1.37,-0.88,0.37,1.240353545
0.37,1.88,1.75,0.37,2.13,4.38,1,2.63,-9.63,0.63,-26.12,-9.13,20.87,0.88,1,0.75,0.5,-0.88,-0.25,0.75,-0.25,-1.5,-3.5,1.5,1.12,1.37,-3.63,-1.5,-4.75,-3.88,-2,-3.63,-3.25,-0.88,-1.12,-0.5,1.20653565
0.5,1.88,1.63,1.5,1.63,3.38,1.5,2.75,-5,-19.75,-4.25,20.5,-6.5,0.88,0.88,0.88,0.63,-1,-0.37,0.88,-0.37,-1.25,-3.63,1.5,0.25,1.88,-3.63,-1.25,10.5,-3.75,-1.88,-3.75,-2.38,-1,-1.75,-0.25,1.162240915
0.88,1.75,2.5,1.12,0.75,4,1.37,2.5,-13.88,-4.38,6.88,-5,0.37,0.88,1,0.75,0.5,-0.88,0,0.88,-0.12,-1.12,-3.75,1.25,0.37,-0.88,-3.75,-2,4.63,-3.63,-1.88,-3.25,-2.88,-1.75,-1.37,0,1.112193274
0.63,2.38,1.88,0.25,1.5,4,1.5,2.88,0.63,5.88,-4.75,0.63,0.75,1,1,0.75,0.63,-0.88,-0.37,0.88,-0.37,-1.37,-3.63,1.37,0.12,3,-3.88,-1.5,0.25,-3.63,-1.37,-3.5,-3.63,-1.37,-1.37,-0.12,1.060248691
1.5,2.13,1.25,0.63,1.37,3.88,1.88,2.75,8.25,-5.38,-14.63,1,-10.38,0.88,0.75,1,0.63,-0.63,0,0.75,-0.37,-1.37,-3.63,1,0.25,2.38,-3.63,-1.5,0.12,-3.38,-1.75,-4,-3.25,-1.25,-1.63,0.75,1.009064833
1.12,1.12,1.75,0.75,1.37,4.5,1.5,2.38,-5.5,-10.13,-5.75,-20.12,7.63,0.88,1,0.88,0.63,-0.88,-0.12,0.63,-0.25,-1.25,-3.63,1.12,0.5,1.25,-3.5,-1.63,-5.38,-3.25,-2.13,-3.75,-3.25,-1.5,-0.88,0.25,0.960232712
0.25,1.88,1.75,0.75,2.13,4.13,1,2.5,-10.13,4.75,-15.13,7.63,6.75,0.88,0.88,0.88,0.88,-1.12,-0.25,1,-0.25,-1.37,-3.63,1.37,0.5,2.38,-3.63,-1.37,1.63,-3.88,-1.88,-3.75,-3.38,-0.88,-1,-0.63,0.914483299
0.75,1.75,1.63,1.37,1.37,3.38,1.5,2.63,-2.13,-9.88,7.63,5.75,-10.13,0.88,0.88,0.88,0.63,-1,-0.12,0.75,-0.12,-1.25,-3.88,1.37,0.25,2.25,-3.38,-1.5,2.5,-3.75,-2,-3.75,-2.75,-1.25,-2,-0.12,0.871848993
0.75,1.75,2.13,0.25,1.12,4.13,1.37,2.63,-14.38,17,10.38,-10.13,0.12,1,1.12,0.5,0.5,-0.88,-0.37,0.75,-0.12,-1.5,-3.63,1.37,0.12,1.5,-3.63,-1.75,0,-3.63,-2,-3.25,-3,-1.88,-1.5,0,0.831790172
0.5,2.13,1.37,0.37,1.5,4,1.5,2.75,12.25,4.5,-14.38,-5.38,-2.13,0.88,1,0.75,0.5,-1,0.12,0.88,-0.37,-1.37,-3.63,1.37,0.25,3.75,-3.75,-1.63,0,-3.88,-1.63,-3.75,-3.5,-1.25,-1.5,-0.25,0.793375621
1.37,1.5,1.5,0.88,1.25,4.5,1.63,2.5,9.13,-10.13,-14.5,-33.38,-5.5,0.88,0.88,0.88,0.63,-0.88,-0.12,0.63,-0.37,-1.37,-3.88,1,0.75,3,-3.38,-1.5,-0.88,-3.38,-1.88,-3.88,-3.13,-1.5,-1.75,0.5,0.755558004
0.63,1.5,2,0.63,2.13,4.38,1.12,2.5,-15.63,-10,-41.25,-13.38,7.38,0.88,1,0.75,0.5,-0.88,-0.12,0.75,-0.25,-1.37,-3.5,1.63,0.75,1.37,-3.88,-1.63,-4.63,-3.75,-2.13,-3.63,-3.25,-1.25,-0.75,-0.25,0.717495002
0.5,1.75,1.75,1.37,1.75,3.63,1.12,2.63,-5,-21,-5.13,24.5,4.63,0.88,0.88,0.88,0.63,-0.88,-0.12,0.75,-0.37,-1.25,-3.75,1.63,0.12,2.13,-3.5,-1.37,15.25,-3.75,-1.88,-3.88,-3,-0.88,-1.88,-0.25,0.678863657
0.88,1.75,2.38,1.12,1,4,1.5,2.5,-19.87,-9.5,30.87,-4.88,-9.75,0.88,1,0.88,0.5,-0.88,-0.25,0.75,-0.12,-1.25,-3.63,1.25,0.37,-1.5,-3.63,-1.88,3.38,-3.5,-1.88,-3.38,-2.88,-1.63,-1.75,0.12,0.640013176
0.63,2.5,2,0.12,1.5,3.88,1.25,2.88,1.5,20.5,-5.38,-10.38,-0.12,0.88,1,0.88,0.75,-0.88,-0.25,0.88,-0.25,-1.37,-3.63,1.5,0.12,2,-3.75,-1.63,0.37,-3.75,-1.63,-3.38,-3.5,-1.25,-1.63,0,0.601899603
1.25,1.88,1.37,0.63,1.37,3.88,1.75,2.63,9.75,-0.5,-14.5,0.75,-14.38,0.88,0.88,0.75,0.5,-0.88,-0.12,0.88,-0.25,-1.37,-3.75,1.12,0.37,2,-3.63,-1.5,0.12,-3.13,-1.75,-4,-3.25,-1.25,-1.5,0.63,0.565912961
1,1.12,1.75,0.75,1.37,4.5,1.63,2.38,-9.88,-9.25,-5.38,-16.25,0.75,0.75,1,0.75,0.63,-0.75,-0.12,0.75,-0.25,-1.37,-3.75,1,0.75,0.63,-3.63,-1.63,-11.25,-3.5,-2.13,-3.63,-3.25,-1.5,-0.75,0.5,0.533764424
0.12,1.75,1.88,0.5,1.88,3.88,1,2.5,-10,0.5,-14.88,0.88,6.88,0.88,0.88,0.88,0.75,-1,-0.25,0.88,-0.25,-1.37,-3.5,1.37,0.75,2,-3.63,-1.25,-4.5,-4,-2,-3.63,-3.25,-0.75,-1.25,-0.25,0.507512248
0.63,1.63,1.63,1.5,1.37,3.5,1.37,2.63,-0.63,-4,8.13,5.88,-5.38,0.88,0.88,1,0.5,-1,-0.12,0.88,-0.37,-1.37,-3.75,1.12,0.25,2,-3.25,-1.5,0.25,-3.63,-1.88,-3.88,-2.63,-1.12,-1.88,0.25,0.489682255
0.75,2,2.38,0.75,0.88,4,1.37,2.63,-10.25,8,8,-10.75,-9.75,0.88,1,0.88,0.5,-0.88,-0.12,0.75,-0.25,-1.37,-3.88,1.5,0.25,1.37,-3.5,-1.5,-0.25,-3.63,-1.88,-3.5,-3,-1.88,-1.5,0.12,0.483320701
0.75,2.5,1.5,0.25,1.5,4,1.5,2.88,13.13,7.38,-10.75,-0.12,3.5,0.88,0.88,0.75,0.63,-0.88,0.12,1,-0.37,-1.5,-3.63,1.12,-0.12,2.75,-3.75,-1.75,0,-3.75,-1.5,-3.63,-3.5,-1.37,-1.5,-0.12,0.491658498
1.37,1.5,1.25,0.75,1.37,4,1.75,2.63,4.75,-5.88,-14.75,-2,-15.5,0.88,0.88,0.88,0.63,-0.75,0,0.63,-0.37,-1.25,-3.75,1,0.37,2.38,-3.63,-1.37,0.12,-3.25,-1.75,-3.88,-3.25,-1.37,-1.63,0.63,0.517067094
0.88,1.37,1.75,0.75,1.75,4.38,1.12,2.63,-10.13,-9.38,-39.75,-19.75,27,0.88,1,0.75,0.63,-0.88,-0.25,0.88,-0.25,-1.37,-3.25,1.5,0.88,1.5,-3.63,-1.5,-5.13,-3.63,-2.13,-3.75,-3.25,-1.5,-0.75,0,0.559557115
0.12,1.88,1.75,1.5,1.75,3.63,1.25,2.63,-10.38,-8,-4.25,28,4,0.88,0.88,0.88,0.75,-1.12,-0.25,0.75,-0.37,-1.12,-3.63,1.37,0.12,2.13,-3.75,-1.63,12,-4,-1.88,-3.75,-3.13,-0.88,-1.75,-0.37,0.615976556
0.75,1.75,2.5,1,1.12,3.75,1.5,2.63,-27.12,-14.38,36.88,-0.25,-10.13,0.88,1,0.88,0.63,-0.88,-0.25,0.75,0,-1.25,-3.5,1.12,0.25,0.88,-3,-1.75,0.12,-3.5,-1.88,-3.63,-3,-1.63,-1.88,0.12,0.680882479
0.63,2.5,2,0.37,1.37,4,1.5,2.88,-5.38,7.25,-5.25,-9.63,0.12,0.88,1,0.75,0.63,-0.88,-0.12,1,-0.25,-1.5,-3.63,1.37,0.25,2.5,-3.5,-1.88,0.25,-3.75,-1.88,-3.38,-3.38,-1.63,-1.5,-0.12,0.748438265
0.88,2,1.37,0.75,1.5,3.88,1.88,2.75,30.62,0.5,1,-4.5,-25.62,0.88,0.88,0.88,0.63,-1,-0.12,1,-0.37,-1.37,-3.75,1.37,0.5,3.38,-3.63,-1.88,0.12,-3.63,-1.63,-4,-3.5,-1.25,-1.5,0.63,0.813861577
1.37,1.37,1.88,0.75,1.5,4.5,1.5,2.38,-5.38,-9.75,-14.38,-26.25,-3.75,0.75,1,0.88,0.5,-0.75,0.12,0.75,-0.37,-1.37,-3.88,0.75,0.75,1.25,-3.5,-1.75,-1.12,-3.5,-2.13,-3.75,-3.13,-1.37,-1.12,0.37,0.873833505
0.37,1.88,1.75,0.63,2,4.38,1.12,2.63,-9.5,0.12,-31.75,-3.75,15.25,0.88,0.88,0.88,0.63,-0.88,-0.25,0.88,-0.25,-1.5,-3.5,1.63,0.88,1.75,-3.75,-1.37,-3.75,-4,-2,-3.63,-3.13,-0.75,-1.37,-0.37,0.926258776
0.75,1.88,1.63,1.25,1.75,3.13,1.37,2.5,-9.75,-9.63,1.25,10.13,-6.25,0.88,1,1,0.63,-1.25,-0.12,0.75,-0.25,-1.37,-3.63,1.37,0.12,1.88,-3.25,-1.37,15.13,-3.63,-1.88,-3.88,-2.75,-1.12,-2,0,0.969905745
0.88,1.63,2.38,1,1,4,1.37,2.5,-14.13,7.13,6.5,-0.63,-9.88,0.88,1,0.88,0.63,-0.75,-0.12,0.88,-0.12,-1.5,-3.63,1.37,0.25,1.75,-3.38,-1.75,4.75,-3.63,-1.88,-3.13,-2.75,-1.75,-1.63,0.25,1.004180529
0.75,2.25,1.75,0,1.5,4,1.37,2.88,1.12,6.63,-10.63,-9.38,5.25,0.88,1,0.88,0.75,-0.88,-0.12,1,-0.37,-1.5,-3.75,1.25,-0.12,2.75,-3.88,-1.63,0.37,-3.63,-1.37,-3.38,-3.5,-1.25,-1.5,0,1.029042052
1.25,1.75,1,0.88,1.25,4.25,1.75,2.5,6.38,-5.25,0.37,-0.5,-14.75,0.88,0.75,0.75,0.63,-0.75,0,0.88,-0.37,-1.25,-3.75,0.88,0.25,2.63,-3.75,-1.5,0,-3.25,-1.75,-3.88,-3.13,-1.37,-2,0.5,1.044961889
0.88,1.25,1.75,0.75,1.5,4.63,1.5,2.5,-10.5,-9.63,-2.88,-14.88,7.13,0.88,0.88,0.75,0.75,-0.88,-0.12,0.75,-0.25,-1.25,-3.63,1.12,0.37,1.75,-4,-1.5,-4.75,-3.5,-2.13,-3.63,-3.13,-1.63,-1.12,0.37,1.052866443
-0.12,1.88,1.75,0.63,2,3.63,1.12,2.63,-9,5,-9.63,12.38,6.88,0.88,0.88,0.88,0.75,-1,-0.37,0.88,-0.25,-1.12,-3.63,1.37,0.37,2.13,-3.63,-1.37,-9.5,-3.88,-2,-3.75,-3.38,-0.75,-1.5,-0.5,1.054071415
0.88,1.75,1.75,1.12,1,3.5,1.63,2.63,-7.25,-9.25,28.37,10,-10.38,0.88,1.12,1,0.5,-0.75,-0.12,0.75,-0.12,-1,-3.63,1.12,0.37,2,-3.63,-1.63,2,-3.75,-1.88,-3.88,-2.63,-1.25,-2.13,0.12,1.050246239
0.75,2,2.38,0.5,1.5,4.13,1.37,2.88,-9.88,12.38,5.5,-10.88,-10.25,1,1,0.75,0.63,-0.88,-0.12,0.75,-0.12,-1.5,-3.63,1.37,0.25,1.88,-3.5,-2,0,-3.75,-2.13,-3.25,-3.38,-1.75,-1.75,0,1.04342713
0.37,2.13,1.37,0.5,1.63,4,1.75,2.75,22,4.13,-14.88,-5.13,-12.63,0.88,0.88,0.88,0.63,-1,-0.12,0.88,-0.5,-1.37,-3.63,1.25,0.25,3.63,-3.75,-1.5,-0.12,-3.75,-1.5,-3.63,-3.5,-1.37,-1.5,-0.25,1.036056067
1.25,1.37,1.5,0.75,1.37,4.38,1.5,2.5,3.5,0,-15,-23.12,-14.5,0.75,0.88,0.88,0.5,-0.88,-0.25,0.75,-0.25,-1.37,-3.75,1.37,0.63,3.38,-3.63,-1.75,-1.25,-3.5,-2,-3.88,-3.13,-1.5,-1.5,0.5,1.030960117
0.37,1.75,1.75,0.75,2,4.38,1.12,2.63,-10.38,-4.88,-41.38,-9.38,26.12,0.88,1,0.88,0.63,-0.88,-0.25,0.75,-0.25,-1.5,-3.5,1.5,0.75,1.63,-3.75,-1.63,-8.75,-3.88,-2.13,-3.5,-3.25,-1.25,-1.12,-0.25,1.031127918
0.5,1.88,1.75,1.63,1.88,3.63,1.37,2.5,-0.37,-15.88,-5.63,5.38,4.63,0.88,1,0.88,0.75,-1,-0.25,0.63,-0.37,-1.25,-3.38,1.75,0.25,2.5,-3.13,-1.12,10.5,-3.75,-1.75,-3.75,-3,-1,-1.75,-0.12,1.039181409
