0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
3.38,3.75,2.25,3.38,1.37,1.63,3.5,2.25,-1.75,-5,-0.63,-0.25,2.38,-3.63,-2.38,4,-6.13,-4.38,-7.13,-6.5,-2.88,-3.25,0.37,1.5,3.13,3.38,1.37,2,5.13,1.88,5.25,-10.88,7.38,6.88,-10.75,-9.75,1.018456258
3.38,4.13,2.13,3.38,1.5,1.63,3.63,2.25,-1.75,-4.88,-0.63,-0.25,1.88,-3.88,-2.5,0,-6.25,-4.63,-6.75,-6.88,-3.38,-3.38,0.37,1.5,3.5,3,1.12,2.38,4.88,1.88,5.38,22,6.88,0.5,-9.5,-9,0.962164576
3.5,4,2.25,3.25,1.5,1.63,3.75,2,-1.75,-4.88,-0.75,-0.5,2.63,-4,-2.5,0.12,-6.25,-4.13,-7.13,-7,-3,-3.13,0.37,2,3,2.75,1.25,2.25,5.25,1.88,5.25,3.75,-10,-15.75,-22,-14.25,0.907717033
3.25,4,2.25,3.38,1.63,1.75,3.38,2.13,-1.88,-4.88,-0.75,0.12,3,-3.88,-2.25,-0.5,-5.88,-4.25,-7.13,-6.88,-3.13,-3.13,0.88,1.37,3.13,3.13,1.25,2.75,5.13,1.63,5.13,-14.5,-9.5,-23.12,-13.75,16.87,0.855279339
3.38,4,2.13,3.38,1.5,1.5,3.63,2.13,-1.75,-4.75,-0.5,0,1.75,-4,-2.13,-4.38,-6.13,-4.38,-7,-7,-3.25,-2.88,0.25,1.12,3.25,3,1.63,2.5,4.63,1.88,5.25,-4.5,-16.25,-9.75,31.87,4.75,0.804774291
3.38,4,2.25,3.38,1.63,1.63,3.63,2,-1.63,-4.75,-0.25,-0.37,2.5,-3.75,-2,0.88,-6,-4.25,-7.13,-6.75,-2.63,-3.13,0.12,1.63,3.13,3.38,1.5,2,5,1.88,5.25,-25,-3.75,35.88,-6,-10,0.756053826
3.25,3.88,2.25,3.38,1.63,1.63,3.5,2.25,-1.75,-4.75,-0.63,-0.37,0,-3.75,-2.25,0.12,-6.13,-4.5,-6.88,-6.63,-3.25,-2.88,0.5,1.63,3.63,3.13,0.88,2.5,5,1.88,5.38,-3.25,20,-5.38,-10.25,0,0.709031602
3.38,4.38,2.13,3.38,1.63,1.5,3.5,2.13,-1.75,-4.75,-0.75,-0.37,2.63,-3.88,-2.38,0.37,-6.25,-4.13,-6.88,-7.13,-3,-3.13,0.37,1.88,3.38,2.63,1.25,2.38,4.75,2.13,5.25,11.13,-5.5,-15,-6.13,-15.25,0.663748032
3.38,3.75,2.25,3.38,1.75,1.63,3.63,2,-1.75,-4.88,-0.88,-0.25,2.88,-3.88,-2.5,0,-5.88,-4.13,-7.13,-6.88,-3,-3.25,1,1.63,2.75,3,1.25,2.25,5.13,1.75,4.88,-10.75,-9.63,-4.5,-22.25,6.88,0.620375577
3.38,4,2.13,3.5,1.63,1.5,3.5,2.13,-1.88,-4.88,-0.63,-0.12,1.63,-3.75,-2.38,-4,-6,-4.5,-7.25,-6.88,-3.13,-2.75,0.63,1,3.25,3,1,2.75,4.75,1.63,5.25,-10.25,3.13,-14.88,6.88,6.63,0.579201508
3.38,4.13,2.25,3.63,1.5,1.5,3.63,2.13,-1.5,-4.75,-0.5,-0.37,2.38,-3.88,-2.25,-3.75,-6.25,-4.38,-7.13,-7,-2.5,-3.25,-0.12,1.5,3,2.88,1.63,2.25,4.75,1.88,5.25,-6,-6.25,31.87,8.38,-10.5,0.54064281
3.25,3.63,2.38,3.38,1.63,1.75,3.5,2.25,-1.63,-5,-0.63,-0.37,2.5,-3.5,-2.38,1.25,-6.13,-4.38,-7.13,-6.38,-3.13,-3.25,0.5,1.63,3.5,3.25,1,2.25,5,1.75,5.25,-20.5,25.87,2.38,0.37,-4.75,0.50532953
3.38,4.13,2,3.38,1.63,1.5,3.63,2.13,-1.88,-4.88,-0.5,-0.37,2.25,-3.88,-2.25,0.12,-6.25,-4.38,-6.75,-6.88,-3.13,-3.13,0.5,1.5,3.38,2.75,1.12,2.25,4.88,2,5.25,12.63,4.25,-20.25,-10,-22,0.474242594
3.38,3.75,2.13,3.25,1.5,1.63,3.63,2,-1.88,-4.88,-0.75,-0.37,4.63,-3.88,-2.25,0,-6.25,-4,-7.25,-7,-3,-3.13,0.37,2,2.88,3.13,1.25,2.25,5.38,2,5.13,-5.88,-10.13,-10,-37,-5.25,0.448861641
3.25,3.88,2.25,3.25,1.5,1.63,3.38,2.13,-1.75,-5,-0.63,-0.12,2.75,-3.88,-2.25,-1.63,-6,-4.5,-7.13,-7,-3.13,-2.88,0.75,1.5,3.25,3.13,1.12,2.63,5.13,1.63,5.25,-10.13,0.12,-30.87,-9.13,1.88,0.431320459
3.25,4,2.13,3.5,1.63,1.37,3.63,2.13,-2.13,-4.75,-0.63,0.25,1.88,-3.75,-2.38,-2.88,-6.25,-4.38,-7,-7,-2.75,-2.88,0,1.5,3.25,2.88,1.5,2.5,4.5,1.88,5.25,-5,-10.75,-8.38,9.88,-0.25,0.42454786
3.38,3.88,2.25,3.38,1.37,1.5,3.5,2.13,-1.75,-4.88,-0.25,-0.25,2.38,-3.63,-2,5.25,-6.25,-4.25,-7.13,-6.63,-3,-3.25,0.25,1.63,3.13,3.25,1.25,1.75,5,1.88,5.13,-11.5,-3.75,12.75,-11,0.37,0.432146481
3.25,4,2.13,3.25,1.63,1.5,3.63,2.25,-1.88,-4.75,-0.75,-0.37,0.88,-3.75,-2.25,-0.12,-6.25,-4.5,-6.88,-6.63,-3.25,-3.13,0.37,1.5,3.75,3.13,0.75,2.5,5,1.75,5.38,7.63,4.75,-10.75,-10.5,4.5,0.45752507
