0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
-3.63,-2.5,-1.37,-3.5,-2.25,-1.5,-3.13,-2.5,0.37,0.63,1.12,0.75,2.75,0.75,0.25,-1.25,2.75,2.13,3,3.63,1.5,2.38,0.25,-0.63,-1.37,-0.88,0,-0.25,-1.5,-0.63,-2.25,-10.5,-9.63,-24.25,-14.5,26.87,0.670021747
-3.63,-2.38,-1.5,-3.38,-2.25,-1.63,-3.13,-2.5,0.25,0.88,1.75,1,1.12,0.5,0.37,-5,2.63,1.75,3.38,3.63,1.5,2.13,0,-1,-1.12,-1,-0.12,-0.37,-1.5,-0.75,-2.25,-10.75,0.63,-31.12,0.12,11.75,0.668585411
-3.63,-2.25,-1.5,-3.38,-2.25,-1.75,-3,-2.5,0.25,0.88,2.13,1.25,0.88,0.37,0.5,-4.13,2.38,1.63,3.5,3.5,1.5,2.38,-0.63,-1,-1.12,-1,0.37,-0.37,-2,-0.37,-2.13,-9.5,3.25,-16.25,27.12,6.88,0.675492092
-3.63,-2.38,-1.37,-3.38,-2.13,-1.5,-3,-2.5,0.5,0.88,2,0.37,1.5,0.5,0.75,-3.5,2.25,1.88,3.38,3.38,2.13,2.5,-0.88,-0.63,-1.12,-1,0.5,-0.75,-2.13,-0.37,-2.25,-4.38,-20.12,-3.13,7,-5.63,0.689397463
-3.63,-2.25,-1.37,-3.5,-2.38,-1.63,-3,-2.5,0.5,0.63,2,0.5,1.5,0.5,0.88,1.5,2.13,2,3.38,3.38,2.25,2,-1.25,-0.12,-1.12,-0.5,0.37,-1,-2.13,-0.25,-2.25,-6.38,-8.75,17.75,10.75,-10.5,0.709168452
-3.63,-2.88,-1.37,-3.63,-2.38,-1.5,-3,-2.25,0.63,0.63,1.88,0.5,1.37,0.88,0.63,1.25,2.5,2.25,3.25,4,1.88,1.5,-0.5,-0.37,-1.25,0,0.12,-1.12,-1.63,-0.25,-2.25,-29.75,-4.13,36,0.12,-10.13,0.733178384
-3.63,-2.63,-1.37,-3.38,-2.25,-1.63,-3.13,-2.5,0.63,0.37,1.75,0.5,1,0.75,0.37,1.25,2.5,2.13,3,3.88,1.75,1.25,-0.5,-0.5,-1.12,-0.37,-0.37,-1.25,-1.75,-0.37,-2.25,-16.12,17.25,6,-0.12,-9.38,0.760014839
-3.5,-2.38,-1.5,-3.5,-2.5,-1.5,-3.13,-2.38,0.25,0.5,1.88,0.5,-0.37,0.75,0.25,-0.63,2.5,2,3.88,3.75,1.37,2,-0.37,-0.63,-0.37,-0.5,-0.5,-0.75,-1.75,-0.37,-1.88,-10.25,31.5,-1.5,0.88,0,0.788938273
-3.5,-2,-1.5,-3.5,-2.38,-1.5,-2.75,-2.25,0.25,0.63,2,0.63,1.5,0.75,0.12,-0.25,2.5,1.88,3.5,3.5,0.88,2.25,-0.37,-0.5,-0.5,-0.75,-0.5,-0.75,-1.88,-0.25,-2.13,13,5.38,-10.5,-9.63,4.13,0.820316871
-3.63,-1.88,-1.5,-3.5,-2.38,-1.5,-3,-2.5,0.25,0.63,1.88,0.25,1,0.25,0.25,0,2.25,2.13,3.75,3.25,1.25,2.25,-0.63,-0.25,-0.88,-1.5,0,-0.75,-1.63,0.25,-2.13,25.75,4.63,-15.25,-5.25,-17.25,0.855533045
-3.63,-1.37,-1.5,-3.5,-2.38,-1.5,-3.13,-2.5,0.37,0.63,1.75,0.12,3.88,0.25,0.63,0.12,2.5,2.38,3.5,2.75,1.75,2,-0.25,0.12,-1.12,-1.5,0,-0.88,-1.75,0.12,-2.13,5.63,-5.38,-0.37,1.37,-9.38,0.895830009
-3.63,-1.5,-1.37,-3.5,-2.5,-1.37,-3,-2.63,0.5,0.75,1.75,0.63,3.25,-0.12,0.75,0,2.5,2.25,3,3,1.63,2,-0.63,0.12,-1.37,-1.12,0,-0.88,-1.25,0,-2.25,4.38,-10.13,-15.25,-31.75,-13.38,0.940615209
-3.63,-2.38,-1.5,-3.38,-2.13,-1.5,-3,-2.63,0.5,0.63,1.75,0.75,1.75,0.37,0.5,0,2.88,2.25,2.88,3.63,1.75,1.88,0,-0.25,-1.75,-0.75,-0.12,-0.88,-1.25,-0.37,-2.38,-5.63,-0.37,-10.13,-21,-4.88,0.986824542
-3.63,-2.5,-1.37,-3.38,-2.13,-1.5,-3.13,-2.63,0.25,0.5,1.63,0.88,1.75,0.63,0.37,-0.5,2.63,2,3,3.63,1.5,2,0,-0.37,-1.25,-0.88,-0.12,-0.12,-1.37,-0.5,-2.38,0.5,-10.25,-12.25,-15.38,22.25,1.030418879
-3.5,-2.38,-1.37,-3.38,-2.25,-1.5,-3.13,-2.5,0.37,0.88,1.88,0.63,0.75,0.63,0.37,-5.13,2.5,1.75,3.5,3.63,1.63,2.38,-0.25,-0.88,-1.12,-0.88,-0.25,-0.37,-1.5,-0.63,-2.25,-9.75,0.37,-35.75,-4,22.25,1.068423168
-3.63,-2.13,-1.37,-3.63,-2.25,-1.63,-3.13,-2.5,0.25,0.88,2,1.37,1.12,0.5,0.37,-10.13,2.38,1.75,3.38,3.25,1.5,2.5,-0.63,-1.37,-1,-1.12,0.25,-0.37,-2,-0.63,-2,-9.75,3.63,-9.38,25.62,7.38,1.099692411
-3.63,-2.38,-1.37,-3.38,-2.38,-1.5,-3,-2.63,0.63,0.75,2.25,0.5,1.75,0.5,0.75,-3.88,2.25,2,3.38,3.5,2.13,2.38,-0.75,-0.5,-1,-1,0.5,-0.75,-2.38,-0.37,-2.25,-4.88,-25.62,-4.88,12.88,-0.37,1.124570974
-3.63,-2.25,-1.37,-3.38,-2.38,-1.75,-3,-2.5,0.5,0.88,1.75,0.63,2.13,0.37,1.12,6.75,2,2.25,3.38,3.25,2,2.13,-1,-0.37,-1.12,-0.63,0.5,-1,-2.13,-0.12,-2.25,-5.75,-14.63,19.87,12.38,-10.63,1.144341434
-3.63,-2.88,-1.25,-3.63,-2.63,-1.5,-3.13,-2.38,0.5,0.75,1.75,0.75,1.5,0.75,0.5,10.75,2.38,2,3.25,3.88,2,1.5,-0.37,-0.37,-1.25,-0.12,0,-1.37,-1.75,-0.37,-2.38,-21,-2.75,35.75,-5.88,-9.88,1.1606813
-3.63,-2.63,-1.37,-3.5,-2.38,-1.5,-3.13,-2.25,0.37,0.5,1.88,0.75,-0.63,0.63,0.63,5.38,2.5,2.13,3.25,3.63,1.5,1.37,-0.75,-0.37,-0.88,-0.37,-0.37,-1,-1.75,-0.37,-2,-9,7.5,6.38,-0.12,-10,1.175245281
-3.5,-2.25,-1.5,-3.5,-2.25,-1.37,-2.88,-2.25,0.37,0.63,1.75,0.63,0.25,0.63,0.37,-0.12,2.5,2,3.75,3.75,1.25,1.75,0,-0.37,-0.5,-0.5,-0.5,-0.75,-1.63,-0.37,-1.88,-2.88,30.75,-1.12,-0.63,0.25,1.189475515
-3.5,-2,-1.5,-3.38,-2.38,-1.5,-3,-2.38,0.12,0.63,1.88,0.63,1.25,0.37,0.25,0,2.38,2,3.63,3.75,1.12,2,-0.5,-0.63,-0.5,-1.12,-0.63,-0.75,-1.75,-0.25,-2,7.63,6.25,-10.25,-9.75,5.13,1.204385228
-3.5,-2.13,-1.37,-3.38,-2.5,-1.37,-3,-2.5,0.25,0.75,1.88,0.37,1.75,0.25,0.25,0,2.38,2.25,3.88,3.25,1.37,2,-0.63,-0.37,-1,-1.37,-0.12,-0.75,-1.75,0.25,-2,26.62,4.75,-16,-5.13,-21.75,1.220538267
-3.63,-1.25,-1.37,-3.63,-2.38,-1.5,-3,-2.63,0.25,0.75,1.75,0.5,3.13,0.12,0.5,0.25,2.5,2.38,3.63,2.75,1.63,2,-0.63,0.12,-1.12,-1.5,-0.12,-0.75,-1.75,0,-2.25,5.38,0.12,0,-5.25,-14.13,1.237936735
-3.63,-1.5,-1.37,-3.63,-2.38,-1.37,-3.13,-2.5,0.37,0.75,1.75,0.75,1.5,0.5,0.37,-0.63,2.5,2.38,3.25,3,1.75,1.88,-0.5,0,-1.5,-0.88,0,-0.75,-1.25,-0.25,-2.38,4.63,-0.12,-0.37,-28.75,-5.25,1.256042159
-3.63,-2.25,-1.37,-3.5,-2.13,-1.37,-3.13,-2.5,0.37,0.63,1.63,1,1.25,0.37,0.5,0,2.88,2.25,2.75,3.63,1.75,1.88,0.12,-0.5,-1.63,-0.75,0,-0.88,-1.12,-0.25,-2.38,0,-10.25,5,-22.37,-3.25,1.273840016
-3.5,-2.38,-1.37,-3.5,-2.38,-1.37,-3,-2.63,0.37,0.75,1.37,1,1.37,0.5,0.5,-1,2.63,2,2.88,3.63,1.5,1.88,0,-1,-1.25,-0.75,-0.12,-0.37,-1.37,-0.5,-2.25,-10.25,-10,-20.87,-15.13,21.62,1.289814647
-3.63,-2.38,-1.5,-3.38,-2.25,-1.75,-3,-2.38,0.37,0.75,1.88,1,0.5,0.5,0.75,-4.75,2.63,1.63,3.5,3.5,1.5,2.5,0,-1.12,-1,-0.75,-0.12,-0.12,-1.5,-0.75,-2.13,-9.88,0.5,-25.5,-3.88,20.12,1.30163436
-3.5,-2.13,-1.37,-3.38,-2.25,-1.5,-3,-2.63,0.37,0.88,2.13,1.12,1,0.37,0.25,-5.13,2.38,1.88,3.38,3.5,1.37,2.63,-0.37,-1.12,-1,-0.88,0.25,-0.37,-2,-0.37,-2.13,-9.75,-18.75,-9.63,26.87,7,1.305687535
-3.5,-2.25,-1.25,-3.13,-2.5,-1.5,-3,-2.5,0.63,0.88,2,0.5,1.63,0.37,0.5,6.75,2.13,2,3.38,3.38,2,1.63,-1.12,-0.37,-1.12,-0.5,0.37,-1.12,-2,-0.37,-2.25,-18.12,-9.13,32.5,10,-10.38,1.297521363
-3.63,-2.75,-1.25,-3.38,-2.38,-1.63,-3.13,-2.38,0.5,0.5,1.63,0.63,1.12,0.63,0.5,5.25,2.5,2,3.38,3.75,1.5,1.75,-0.5,-0.5,-0.37,-0.5,-0.37,-0.88,-1.75,-0.37,-1.88,-5.38,26.62,3.25,0.5,-4.25,1.27417313
-3.5,-2.13,-1.5,-3.5,-2.38,-1.5,-3,-2.5,0.12,0.63,1.75,0.5,1.25,0.5,0.37,0.12,2.38,2.13,3.75,3.13,1.37,2,-0.37,-0.25,-0.63,-1.5,-0.25,-0.75,-1.75,0.12,-2.13,30.12,-1.5,-15.38,-4.88,-9.88,1.236394201
-3.5,-1.5,-1.37,-3.5,-2.5,-1.37,-3,-2.63,0.37,0.63,1.75,0.5,2.63,0.12,0.75,0,2.5,2.5,3.25,3.38,1.75,1.88,-0.12,-0.37,-1.63,-0.88,0,-0.88,-1.12,-0.25,-2.25,-6,-9.75,5.88,-31,-10.63,1.18794046
-3.5,-2.5,-1.37,-3.5,-2.38,-1.5,-3,-2.5,0.37,0.5,1.5,1.12,-0.63,0.5,0.25,-6.75,2.5,1.88,3.25,3.5,1.63,2.88,-0.12,-0.88,-1.12,-0.88,-0.25,-0.25,-1.75,-0.88,-2.25,-9.88,-0.12,-31.37,-4.25,16.25,1.133250535
-3.5,-2.25,-1.37,-3.63,-2.25,-1.63,-3,-2.5,0.37,0.75,2.13,1,1.63,0.5,0.88,-2.38,1.88,2.13,3.38,3.38,1.88,2.25,-0.75,-0.5,-1.12,-1,0.5,-0.63,-2,-0.25,-2,-0.63,-10.38,1.63,7.5,-5,1.075947386
-3.63,-2.75,-1.12,-3.5,-2.38,-1.5,-3,-2.38,0.37,0.63,1.63,0.63,1.37,0.75,0.75,5.5,2.5,2.25,3.25,3.88,1.75,1.25,-0.5,-0.75,-1.25,-0.37,-0.25,-1.25,-1.75,-0.37,-2.13,-10.25,2.5,7.13,-0.37,-9,1.018456258
-3.5,-2.38,-1.5,-3.38,-2.38,-1.5,-3,-2.25,0.37,0.5,1.88,0.5,0.63,0.5,0.12,-0.12,2.5,2,3.75,3.38,1.12,2.38,-0.37,-0.63,-0.37,-1.25,-0.63,-0.75,-1.75,-0.37,-1.88,16.62,6,-15.88,1,3.25,0.962164576
-3.5,-0.75,-1.5,-3.38,-2.38,-1.37,-2.88,-2.5,0.37,0.75,1.75,0.25,2,0.25,0.5,-0.12,2.38,2.25,3.5,2.88,1.63,2.13,-0.88,0.12,-1.37,-1.25,0,-0.75,-1.63,0.12,-2.25,4.13,-10.25,-15.25,-7.75,-15.88,0.907717033
-3.5,-2.5,-1.37,-3.5,-2.13,-1.37,-3,-2.63,0.37,0.63,1.5,1.12,3,0.5,0.63,0,2.63,2.25,2.75,3.75,1.63,1.88,0.25,-0.75,-1.12,-0.75,0,0,-1.37,-0.63,-2.25,-16.12,-10.63,-41.38,-5,31.75,0.855279339
-3.63,-2.38,-1.37,-3.25,-2.25,-1.63,-3.13,-2.5,0.25,0.88,2,0.88,1,0.5,0.37,-4.5,2.5,1.63,3.5,3.38,1.75,2.25,-0.75,-0.63,-1,-1,0.5,-0.63,-2.13,-0.37,-2.25,-4.63,-20.12,-4.63,30.87,-5.63,0.804774291
-3.5,-2.5,-1.25,-3.38,-2.38,-1.5,-3.13,-2.5,0.5,0.88,2,0.63,1.25,0.63,0.88,15.63,2.25,2.13,3.25,4,2,1.5,-0.75,-0.63,-1.12,-0.12,0,-1.25,-1.63,-0.25,-2.25,-24.75,-3.63,12.13,-5.88,0,0.756053826
-3.63,-2.5,-1.37,-3.63,-2.38,-1.63,-3.13,-2.5,0.63,0.37,1.88,0.75,-1,0.75,0.37,-1.25,2.63,2.13,3.88,3.88,1.12,1.75,-0.37,-0.37,-0.63,-0.75,-0.75,-0.75,-1.75,-0.5,-1.88,0,16,-0.75,-9.5,0.25,0.709031602
-3.63,-1.75,-1.5,-3.38,-2.38,-1.63,-2.75,-2.5,0.25,0.63,1.88,0.5,1.37,0.25,0.37,0.37,2.38,2.5,3.75,2.88,1.63,2.13,-1,0.37,-1.12,-1.63,0,-0.75,-1.88,0.12,-2.25,5.88,-5.25,-13.38,-5.38,-11,0.663748032
-3.5,-2,-1.37,-3.5,-2.38,-1.25,-3.13,-2.5,0.37,0.75,1.63,0.63,2,0.25,0.5,-0.37,2.75,2.25,3,3.5,1.63,2,0.25,0,-1.75,-0.75,-0.12,-0.88,-1.12,-0.37,-2.25,-10.13,-9.88,-12.25,-16.37,8.5,0.620375577
-3.63,-2.25,-1.37,-3.25,-2.38,-1.63,-3.13,-2.5,0.37,0.75,2,0.5,0.88,0.37,0.37,-5.25,2.5,1.63,3.38,3.5,1.63,2.5,-0.25,-1,-1.12,-0.88,-0.25,-0.5,-2,-0.5,-2.13,-9.75,3.63,-10.5,12.88,6.5,0.579201508
-3.5,-2.25,-1.12,-3.25,-2.38,-1.63,-3,-2.5,0.5,0.88,2,0.25,1.63,0.63,0.63,1.5,2.13,2.13,3.25,3.38,2.13,2.13,-1,-0.25,-1.12,-0.75,0.5,-1.12,-2,-0.37,-2,-17.12,-10.13,36.88,4.5,-9.75,0.54064281
-3.5,-2.63,-1.37,-3.63,-2.38,-1.5,-3,-2.38,0.5,0.5,1.75,0.63,1.63,0.12,0.63,1.88,2.38,2.13,3.5,3.88,1.88,1.37,-0.5,-0.63,-0.75,-0.5,-0.5,-0.88,-1.63,-0.5,-1.88,-4.5,25.87,-0.63,-10,-0.37,0.50532953
-3.63,-2.13,-1.5,-3.5,-2.38,-1.5,-3,-2.38,0.25,0.75,1.88,0.63,1.75,0.63,0.37,0,2.38,2,3.63,3.25,1,2,-0.63,-0.63,-0.63,-1.5,0,-0.63,-1.75,0.12,-2.13,26.62,3.63,-15.88,-4.88,-18.5,0.474242594
-3.5,-1.12,-1.37,-3.38,-2.38,-1.25,-3,-2.75,0.37,0.63,1.75,0.5,3.25,0.25,0.37,0.12,2.5,2.5,3.13,3.38,1.75,2.13,-0.25,0,-1.63,-0.88,0,-0.88,-1.12,-0.12,-2.38,-5.5,-9.75,-10.13,-22.25,-4.25,0.448861641
-3.63,-2.5,-1.37,-3.5,-2.25,-1.5,-3.13,-2.5,0.37,0.75,1.88,0.75,0.37,0.37,0.25,-10.75,2.75,1.88,3.38,3.63,1.63,2.5,-0.5,-0.75,-1.12,-0.88,-0.25,-0.25,-1.37,-0.88,-2.25,-9.25,0.63,-25.87,1.12,16.62,0.431320459
-3.63,-2.25,-1.37,-3.25,-2.5,-1.63,-3,-2.63,0.5,0.75,2.13,1,0.88,0.37,1,-4.13,2.25,2.13,3.63,3.5,2.25,2.25,-1.12,-0.37,-1.12,-1.12,0.5,-0.75,-2.25,-0.25,-2.25,-4.88,-14.5,1.37,7.88,-5.38,0.42454786
-3.63,-2.88,-1.37,-3.25,-2.38,-1.5,-3,-2.38,0.5,0.63,1.63,0.5,1.5,0.75,0.88,0.63,2.5,2.13,3.38,4.13,1.88,1.12,-0.5,-0.5,-1.12,-0.25,-0.12,-1.25,-1.63,-0.37,-2.13,-9.38,-3.63,7.25,-4.88,-10.38,0.432146481
-3.5,-2.5,-1.37,-3.38,-2.25,-1.63,-2.88,-2.25,0.25,0.5,1.88,0.75,1,0.63,0.12,-0.25,2.5,2,3.75,3.5,1,1.88,-0.25,-0.5,-0.63,-1,-0.37,-0.75,-1.63,-0.25,-2,18.75,6.63,-15.75,-4.88,-2.25,0.45752507
-3.63,-1,-1.5,-3.38,-2.25,-1.5,-3,-2.63,0.37,0.5,1.75,0.25,1.5,0.12,0.5,0.37,2.25,2.38,3.5,2.88,1.75,2,-0.5,0.37,-1.37,-1.25,0,-0.75,-1.5,0,-2.38,5.63,-10.88,0.75,-13,-14.75,0.502067039
-3.63,-2.5,-1.37,-3.5,-2.25,-1.37,-3,-2.5,0.37,0.63,1.37,1.25,4.13,0.37,0.5,0.25,2.88,2.13,2.75,3.5,1.63,1.88,0,-0.37,-1.12,-0.75,-0.12,-0.5,-1.5,-0.5,-2.25,-14.63,-4.88,-23.25,-15.25,12.13,0.563293002
-3.5,-2.38,-1.5,-3.38,-2.13,-1.63,-3,-2.5,0.37,0.75,2.25,0.88,0.75,0.5,0.5,-4.63,2.38,1.5,3.38,3.38,1.75,2.38,-0.63,-1.12,-1,-1.12,0.63,-0.37,-2.13,-0.5,-2.25,-9.75,-6.63,-9.75,32.75,4.25,0.634900061
-3.5,-2.25,-1.37,-3.25,-2.25,-1.5,-3,-2.63,0.5,0.75,2.25,0.75,1.37,0.5,0.88,6.88,2.25,2.38,3.38,3.75,1.88,1.75,-0.75,-0.37,-1.12,-0.25,0.37,-1.25,-1.75,-0.37,-2.25,-29.87,-3.88,36.38,-5.75,-9.63,0.709072377
-3.63,-3,-1.25,-3.63,-2.38,-1.5,-3.13,-2.5,0.5,0.37,1.75,0.63,-1.88,0.63,0.37,-0.37,2.5,2.13,3.75,4,1.5,1.63,-0.5,-0.63,-0.37,-0.63,-0.75,-0.75,-1.75,-0.25,-1.88,-4,24.5,-5.38,0.63,0.12,0.779094902
-3.5,-1.75,-1.5,-3.5,-2.38,-1.63,-2.75,-2.5,0.25,0.63,1.88,0.63,1.12,0.5,0.37,0.37,2.38,2.63,3.63,3.25,1.5,2.13,-0.37,0,-0.88,-1.5,0,-0.75,-1.88,0,-2.25,6.13,-5.5,-0.25,0,-15.38,0.840573684
-3.5,-1.37,-1.37,-3.63,-2.38,-1.5,-3.25,-2.5,0.37,0.63,1.37,0.75,2,0.37,0.75,-0.75,3,2.25,3.25,3.5,1.75,2,-0.12,-0.37,-1.63,-1,0,-0.88,-1.12,-0.25,-2.5,0,-9.63,-8.88,-22.12,-4.38,0.891330562
-3.5,-2.5,-1.5,-3.25,-2.13,-1.5,-3.13,-2.5,0.5,0.63,1.88,0.75,0.5,0.5,0.37,-11.63,2.75,1.75,3.38,3.5,1.63,2.5,-0.25,-0.88,-1.12,-0.88,0,-0.12,-1.5,-0.75,-2.13,0.75,5,-19.87,-1.75,6.63,0.930774716
-3.63,-2.38,-1.37,-3.25,-2.38,-1.63,-3,-2.5,0.37,0.75,2,0.75,1.37,0.37,0.75,-4.75,2,1.88,3.25,3.5,2.13,1.63,-1,-0.37,-1.25,-0.88,0.37,-1.25,-2,-0.25,-2.13,-6.75,-10.63,23.62,15.5,-10.63,0.959284191
-3.63,-3,-1.37,-3.5,-2.5,-1.5,-3,-2.38,0.5,0.5,1.88,0.75,1.88,0.5,0.75,1.25,2.5,2,3.13,3.88,1.88,1.5,-0.63,-0.37,-0.5,-0.25,-0.37,-1.37,-1.63,-0.37,-2,-5,17.12,6.25,-10.25,-9.5,0.977766412
-3.5,-2.38,-1.37,-3.5,-2.25,-1.5,-3,-2.5,0.25,0.75,1.88,0.63,2.5,0.63,0.5,-0.5,2.38,2,3.75,3.63,1,2.13,-0.63,-0.75,-0.63,-1.25,-0.25,-0.63,-1.75,0,-2,26.12,5,-15.75,-4.63,-18.5,0.987398488
-3.63,-1.12,-1.37,-3.38,-2.38,-1.25,-3,-2.5,0.5,0.75,1.88,0.12,3.75,0.12,0.5,-0.12,2.38,2.25,3.38,3,1.63,2,-0.5,0.25,-1.5,-1,0,-0.75,-1.25,-0.12,-2.25,4.88,-9.88,1,-33,-13.25,0.989507707
-3.5,-2.5,-1.37,-3.38,-2.38,-1.37,-3.13,-2.5,0.37,0.5,1.37,0.88,2.13,0.5,0.37,-1,2.75,1.88,3,3.63,1.63,2.88,0,-0.88,-1.12,-0.88,-0.12,0,-1.63,-0.63,-2.25,-9.88,-4.5,-41.88,-4.25,31.5,0.985551992
-3.63,-2.38,-1.5,-3.25,-2.25,-1.75,-3,-2.63,0.37,1,2,1.25,1.5,0.37,0.63,-5,2.25,1.88,3.38,3.38,2.13,2.13,-1.12,-0.75,-1,-0.88,0.37,-0.63,-2.13,-0.37,-2.13,-4.75,-14.5,-2.88,11.13,-1.12,0.97716564
-3.63,-2.5,-1.37,-3.5,-2.5,-1.63,-3,-2.5,0.5,0.63,2,0.75,1.5,0.75,0.75,10.13,2.5,2.13,3.25,4.13,2,1.5,-0.37,-0.63,-1.12,-0.5,0.25,-1.25,-1.75,-0.37,-2.25,-16,-5.13,11.25,-11,-9.88,0.966248891
