0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
-3.63,-2.63,-1.75,-2.75,-1.12,-0.63,-1.75,-1.37,1.5,1.75,0,-0.12,1.37,1.25,2,0,3.13,3.5,3.75,2.63,2.38,2.13,-0.63,-0.12,-1,-1.63,-0.37,-1,-2.75,-1,-2.25,14.38,-4.75,-15.88,-4.38,-14.75,0.675492092
-3.63,-3,-1.75,-2.5,-1.25,-0.5,-1.75,-1.37,1.37,1.75,0,0.25,2.88,1.63,2.25,-0.12,3,3.25,3.5,2.63,2.25,2.13,-0.5,-0.37,-1.25,-1.25,-0.25,-1.12,-2.13,-1.12,-2.5,4.38,-10.13,-13.75,-18.25,-13.88,0.689397463
-3.63,-3.5,-1.75,-2.88,-1.12,-0.75,-1.88,-1.25,1.5,1.75,-0.12,0.12,1.5,1.88,2,-0.25,3.25,3.25,3.25,3.13,2.38,2.13,0.5,-0.5,-1.75,-0.88,-0.37,-1.25,-2.38,-1.25,-2.38,-4.5,-9.75,-10.5,-26.62,-4.25,0.709168452
-3.75,-3.5,-1.75,-2.88,-1.25,-0.5,-1.88,-1.25,1.37,1.75,-0.12,0.5,2.88,1.75,2,-0.63,3.38,3,3.25,3.25,2.25,2,-0.12,-0.5,-1.37,-1,-0.37,-0.75,-2.38,-1.5,-2.38,0.5,-10.13,-14.25,-15,11.63,0.733178384
-3.75,-3.25,-1.75,-2.63,-1.25,-0.63,-2,-1.12,1.5,1.88,0,0.63,0.12,1.75,2,-5.38,3.13,2.63,3.63,3.25,2.25,2.88,0,-0.88,-1,-1,-0.37,-0.5,-2.38,-1.5,-2.25,-10.38,-4.5,-36.88,-3,12.75,0.760014839
-3.63,-3.38,-1.88,-2.63,-1.25,-0.75,-1.88,-1.25,1.37,1.75,0.25,0.63,0.88,1.75,2.13,-5,3.13,2.25,3.63,3.25,2.25,2.75,0,-1.25,-1.12,-1,-0.12,-0.75,-2.63,-1.5,-2.25,-9.75,4.75,-12.25,7.88,2.38,0.788938273
-3.63,-3.38,-1.75,-2.63,-1.37,-0.75,-1.75,-1.25,1.37,1.88,0.37,0.75,1.37,1.63,2,-4,2.88,2.88,3.75,3.25,2.25,2.38,-0.37,-1,-1,-1.12,0.12,-0.75,-3,-1.37,-2.25,-9.75,-8,-14.38,31.12,5,0.820316871
-3.63,-3.38,-1.75,-2.63,-1.5,-0.63,-1.88,-1.25,1.63,2.13,0.12,0.12,1.63,1.75,2.38,5.13,2.75,3,3.63,3.13,2.88,2.38,-0.63,-0.63,-1,-1.12,0.25,-1,-3,-1.25,-2.38,-9.5,-14.5,-4.38,6.13,-5.25,0.855533045
-3.63,-3.63,-1.75,-2.75,-1.37,-0.75,-1.75,-1.37,1.75,2,0.5,0,1.5,1.63,2.25,7,2.63,3.13,3.63,3,2.75,2.13,-0.88,-0.63,-1,-0.75,0,-1.5,-3,-1.25,-2.38,-6.75,-19.75,22.5,5.13,-10.5,0.895830009
-3.75,-3.5,-1.75,-2.88,-1.37,-0.5,-1.88,-1.12,1.5,1.63,0.12,0.25,1.37,1.88,2.5,0.63,3,3,3.63,3.63,2.5,1.5,-0.25,-0.63,-1.12,-0.37,-0.12,-1.75,-2.5,-1.25,-2.38,-15.63,-4.25,36,-1.88,-9.75,0.940615209
-3.75,-3.38,-1.75,-2.88,-1.37,-0.63,-1.88,-1.25,1.5,1.5,0,0.25,1.75,1.88,2.13,1.63,3,3.13,3.5,3.5,2.38,1.75,-0.12,-0.63,-1,-0.5,-0.37,-1.75,-2.38,-1.25,-2.25,-10.75,8.38,6.63,-1,-10.38,0.986824542
-3.75,-3.38,-1.75,-2.75,-1.25,-0.63,-1.75,-1.12,1.5,1.5,0,0.12,-1.5,1.88,2,4.88,3.13,2.88,4,3.5,2,1.75,0.25,-0.75,-0.37,-0.88,-0.75,-1.12,-2.63,-1.25,-2.13,-4.5,27.12,-0.75,-0.12,-5.5,1.030418879
-3.75,-3.25,-1.88,-2.75,-1.25,-0.75,-1.63,-1.25,1.25,1.75,0.12,0.25,1.37,2,1.75,-0.63,3,2.88,3.88,3.5,1.75,2.13,-0.25,-0.75,-0.5,-0.88,-0.88,-1.25,-2.63,-1.25,-2.13,0.12,9.63,-10.13,-10.25,0.63,1.068423168
-3.63,-3.13,-1.75,-2.75,-1.37,-0.63,-1.63,-1.12,1.12,1.75,0.12,0.12,1,1.88,1.75,-0.12,3,3,3.88,3,1.75,2.13,-0.25,-0.5,-0.63,-1.37,-0.25,-0.88,-2.63,-1.12,-2.25,22.12,9.5,-14.88,-10,-8.13,1.099692411
-3.63,-2.75,-1.75,-2.63,-1.37,-0.5,-1.75,-1.25,1.25,1.75,0.12,0,1.25,1.5,2,-0.12,3,3.38,4,2.75,2.25,2.25,-0.25,0,-0.88,-1.75,-0.37,-1,-2.75,-0.88,-2.25,30.12,4.5,-15.25,-5.13,-21.25,1.124570974
-3.75,-2.75,-1.75,-2.75,-1.37,-0.75,-1.75,-1.37,1.5,1.75,0,0.12,4.13,1.25,2.13,0.12,3,3.25,3.75,2.63,2.25,2.25,-0.37,0,-1.25,-1.5,-0.37,-1.12,-2.63,-0.88,-2.25,7.25,-11.38,-15.38,5.88,-19.37,1.144341434
-3.75,-3.38,-1.75,-2.75,-1.25,-0.5,-2,-1.37,1.5,1.75,-0.12,0.25,2,1.75,2.25,-0.25,3.38,3.25,3.5,2.88,2.13,2.25,0,-0.5,-1.5,-1.12,-0.37,-1.25,-2,-1.25,-2.5,3.75,-10.13,-15.38,-32.63,-13.38,1.1606813
-3.63,-3.5,-1.75,-2.88,-1.12,-0.5,-1.75,-1.25,1.5,1.75,-0.25,0.25,2.13,1.63,2.25,-0.12,3.38,3.13,3.13,3.25,2.38,2.13,0.25,-0.37,-1.63,-0.88,-0.37,-1.25,-2.25,-1.37,-2.38,-10.5,-0.12,-5.25,-18.87,2.88,1.175245281
-3.75,-3.38,-1.88,-2.75,-1.25,-0.63,-2,-1.12,1.37,1.88,-0.12,0.75,1.25,1.63,1.75,-5.5,3.13,2.88,3.38,3.25,2.13,2.25,0.25,-0.75,-1.12,-1.12,-0.37,-0.63,-2.25,-1.5,-2.25,-15.13,-10.25,-38,-14.13,27.5,1.189475515
-3.75,-3.5,-1.88,-2.5,-1.25,-0.75,-1.88,-1.12,1.5,1.88,0.37,0.37,1.12,2.13,2.25,-4.63,3.25,2.5,3.75,3.38,2.13,2.63,0.12,-1.12,-1,-1,-0.37,-0.63,-2.5,-1.63,-2.38,-10.88,-0.25,-20.87,-7.75,6.25,1.204385228
-3.75,-3.38,-1.88,-2.5,-1.25,-0.88,-2,-1.25,1.37,1.75,0.12,0.75,0.88,1.63,1.88,-3.63,3,2.38,3.63,3.25,2.25,2.38,-0.25,-1.37,-1,-1,0,-0.75,-2.75,-1.5,-2.38,-9.88,3.38,-8.88,18.87,4.63,1.220538267
-3.75,-3.38,-1.75,-2.63,-1.37,-0.75,-1.75,-1.37,1.5,2,0.25,0.5,1.63,1.63,2.25,-4.38,2.75,2.88,3.63,3.13,2.63,2,-0.5,-0.75,-1.12,-1.12,0.25,-0.88,-2.75,-1.25,-2.38,-5.13,-24.62,-5,29.62,4.13,1.237936735
-3.63,-3.38,-1.63,-2.63,-1.37,-0.63,-1.75,-1.37,1.5,1.88,0.5,0,1.63,1.63,2.25,7.5,2.5,2.88,3.63,3.13,2.63,2.38,-0.88,-0.63,-1.12,-1.12,-0.12,-1.5,-2.88,-1.25,-2.38,-5.63,-9.88,27.12,7.38,1,1.256042159
-3.63,-3.5,-1.63,-2.75,-1.37,-0.63,-1.88,-1.25,1.5,1.75,0.37,0.12,1.25,1.88,2.25,10.38,2.75,3,3.5,3.63,2.5,1.88,-0.75,-0.63,-1.12,-0.37,0.12,-1.5,-2.5,-1.25,-2.38,-23.12,-8.75,37.63,4.25,-10,1.273840016
-3.75,-3.25,-1.75,-2.88,-1.37,-0.63,-1.88,-1.12,1.5,1.37,0,0.25,1.5,2,2.38,0.88,3,3,3.5,3.5,2.38,1.75,0.12,-0.5,-1.25,-0.37,-0.12,-1.63,-2.38,-1.25,-2.38,-15.88,-3.75,6.38,-6,-0.12,1.289814647
-3.63,-3.38,-1.75,-2.88,-1.25,-0.63,-1.75,-1.12,1.37,1.5,0,0.25,-1,1.88,2.25,5.25,3.25,2.88,3.75,3.5,2,1.75,-0.12,-1,-0.63,-0.5,-0.63,-1.25,-2.5,-1.25,-2.25,-10.5,26.75,3.75,-10.25,0,1.30163436
-3.63,-3.25,-1.88,-2.75,-1.25,-0.63,-1.75,-1.25,1.37,1.88,0,0.25,1.12,1.5,1.75,-0.88,3,3,4,3.25,1.88,2.13,-0.12,-1,-0.63,-0.75,-0.75,-1,-2.63,-1.37,-2.25,-3.88,15,0.12,-10.5,0.37,1.305687535
-3.63,-3.13,-1.75,-2.75,-1.25,-0.5,-1.75,-1.25,1.12,1.75,-0.12,0.12,1,1.37,2,0,3,3.13,3.75,2.88,1.88,2.13,-0.25,-0.37,-0.75,-1.37,-0.25,-1,-2.63,-1,-2.25,25.37,-6.13,-15,0.75,-10.25,1.297521363
-3.75,-2.88,-1.88,-2.75,-1.37,-0.75,-1.88,-1.25,1.5,1.75,-0.12,0.12,2.88,1.88,2,0,3.38,3.25,3.38,3.25,2.38,2.13,0.5,-0.37,-1.5,-1.12,-0.37,-1.25,-2.25,-1.12,-2.5,-0.37,-9.63,-9.25,-21,-4.38,1.27417313
-3.63,-3.38,-1.88,-2.75,-1.25,-0.75,-1.88,-1.12,1.37,1.75,0.37,0.5,-0.12,1.63,2,-5.13,3.25,2.75,3.75,3.25,2.13,2.5,0.12,-0.88,-1,-1,-0.5,-0.63,-2.38,-1.63,-2.38,0.75,0.37,-19.75,-3.13,6.25,1.236394201
-3.63,-3.38,-1.75,-2.63,-1.5,-0.75,-1.75,-1.25,1.5,1.88,0.12,0.5,1.25,1.75,2.38,-9.13,2.75,3,3.63,3.13,2.88,2.5,-0.63,-0.63,-1.12,-1.12,0.12,-1,-2.88,-1.12,-2.38,-4.5,-9.75,2.13,4.25,-4.88,1.18794046
-3.75,-3.63,-1.88,-2.75,-1.37,-0.63,-1.88,-1.25,1.5,1.75,0.12,0.25,1.88,1.75,2.38,5.13,3.13,3,3.63,3.63,2.38,1.75,0,-0.63,-1.12,-0.5,-0.12,-1.5,-2.63,-1.37,-2.25,-14.5,7.13,2.5,-11.75,-9.25,1.133250535
-3.63,-3.38,-1.88,-2.75,-1.25,-0.75,-1.75,-1.12,1.5,1.63,0,0.12,1,1.63,2,-0.12,3.13,2.88,4,3.25,1.75,2.25,-0.12,-0.88,-0.37,-0.88,-0.88,-0.88,-2.75,-1.25,-2.13,1.75,7.63,-10.5,-10.13,4.38,1.075947386
-3.63,-3.25,-1.88,-2.75,-1.25,-0.5,-1.75,-1.25,1.37,1.75,0.12,-0.12,2.63,1.5,2,0.12,3,3.25,3.75,2.63,2.38,2.25,-0.25,0,-1.25,-1.63,-0.25,-1.12,-2.5,-1,-2.5,6.25,-10.5,-14.88,-12.88,-14.88,1.018456258
-3.63,-3.5,-1.75,-2.75,-1.37,-0.5,-1.88,-1.37,1.5,1.75,-0.12,0.25,2.75,1.63,1.88,-0.25,3.5,3.13,3,3.25,2.38,2.13,0.25,-0.88,-1.25,-0.88,-0.37,-1,-2.13,-1.5,-2.5,-10.25,-10.13,-12.88,-4.13,22.75,0.962164576
-3.63,-3.38,-1.88,-2.63,-1.25,-0.88,-1.88,-1.25,1.12,1.88,0,0.5,0.75,1.88,1.75,-3.88,3.13,2.38,3.63,3.25,2.13,2.25,-0.12,-1.37,-0.88,-1,0,-0.75,-2.88,-1.5,-2.25,-9.5,-7.75,-9,14.75,5,0.907717033
-3.75,-3.38,-1.75,-2.5,-1.37,-0.63,-1.75,-1.25,1.5,1.75,0.5,-0.25,1.25,1.63,2.13,5.88,2.75,3,3.5,3,2.5,2.25,-0.75,-0.63,-1,-0.63,0,-1.37,-2.88,-1.37,-2.38,-33.25,-7.75,42.75,4.63,-10.13,0.855279339
-3.75,-3.38,-1.75,-2.75,-1.25,-0.75,-1.88,-1.25,1.5,1.37,0,0.25,0.5,1.88,1.75,1.12,3.13,2.88,3.75,3.63,2.25,1.63,0.25,-0.75,-0.5,-0.63,-0.75,-1.12,-2.5,-1.12,-2.13,-2.5,30.12,3.38,1.12,-4.63,0.804774291
-3.63,-3.38,-1.88,-2.75,-1.25,-0.75,-1.75,-1.12,1.25,1.75,0,0.12,1.25,1.5,1.5,0.12,3.13,3.13,4,2.88,1.75,2.25,-0.25,-0.5,-0.63,-1.37,-0.37,-1.12,-2.63,-0.88,-2.13,25.87,-0.25,-14.63,-5.38,-21.25,0.756053826
-3.75,-2.63,-1.88,-2.75,-1.37,-0.63,-1.75,-1.25,1.5,1.88,-0.12,0,2.63,1.5,2.5,0,3.13,3.13,3.38,3,2.38,2.25,0,-0.25,-1.37,-1,-0.25,-1.12,-2,-1.25,-2.38,-4.88,-9.75,-9.5,-25.62,-9.13,0.709031602
-3.63,-3.5,-1.88,-3,-1.12,-0.37,-2,-1.25,1.5,1.63,-0.12,0.5,0.37,1.88,2,-1.63,3.25,2.88,3.5,3.25,2.13,2.38,0.12,-0.88,-1,-1,-0.37,-0.63,-2.38,-1.63,-2.25,-9.88,0.63,-20.37,-3.38,4.63,0.663748032
-3.63,-3.5,-1.88,-2.63,-1.25,-0.75,-1.75,-1.25,1.37,1.75,0.25,0.63,1.5,1.75,2,-5.63,2.88,2.5,3.63,3.25,2.63,2.25,-0.37,-0.63,-1,-1.12,0.25,-1,-3,-1.25,-2.25,-4.5,-14.5,-4.25,2.88,-6.13,0.620375577
-3.75,-3.5,-1.88,-2.75,-1.25,-0.63,-1.88,-1.37,1.37,1.75,0.37,0.12,1.12,1.88,2.25,4.63,3.25,3,3.63,3.63,2.63,1.88,-0.12,-0.63,-1.25,-0.37,-0.25,-1.63,-2.63,-1.12,-2.38,-15.75,-4.5,12.38,-6.5,-10.63,0.579201508
-3.63,-3.25,-1.88,-2.88,-1.25,-0.75,-1.88,-1,1.37,1.75,0.12,0.12,0.37,1.75,1.75,0.12,3,2.88,4,3.5,1.88,2,-0.12,-0.75,-0.5,-1.12,-0.63,-1.12,-2.63,-1.25,-2.13,7.63,5.38,-11,-9.38,4.88,0.54064281
-3.63,-3.25,-1.88,-2.75,-1.5,-0.63,-1.75,-1.12,1.37,1.75,-0.12,0,1.63,1.5,2.13,0.5,3,3.38,3.88,2.75,2.25,2.13,-0.5,-0.12,-0.88,-1.5,-0.25,-1.25,-2.5,-1,-2.5,5.38,-5,-13.88,0,-16.87,0.50532953
-3.75,-3.38,-1.75,-2.75,-1.37,-0.63,-2,-1.37,1.5,1.75,-0.25,0.25,1.75,1.63,2.13,0,3.38,3.13,3.25,3.13,2.13,2.13,0.25,-0.37,-1.5,-0.88,-0.37,-1,-2.25,-1.5,-2.5,-10.25,-9.63,-12.5,-16.12,22.12,0.474242594
-3.63,-3.38,-1.88,-2.63,-1.37,-0.75,-1.88,-1.25,1.37,1.75,0.12,0.25,0.5,1.75,2.13,-9,3.25,2.63,3.63,3.25,2.13,2.5,0,-1.12,-1,-1.12,-0.37,-0.88,-2.88,-1.5,-2.38,-9.38,3.75,-9.88,18,10.13,0.448861641
-3.75,-3.38,-1.63,-2.63,-1.5,-0.88,-1.75,-1.25,1.5,1.88,0.25,0,1.25,1.5,2.25,0,2.5,3.13,3.75,3.13,2.63,2.25,-1,-0.5,-1.12,-0.75,0,-1.37,-2.5,-1.25,-2.25,-17.75,-8.5,13,4.13,-0.63,0.431320459
